OrderItemID,OrderID,ItemID,ItemCode,OrderItemTypeID,Unit,UnitPrice,NumberOfUnits,Received,OrderNote,OrderComments,Leftover,ToOrder
20236,551.0,1203,,3.0,,,25,False,0.0,,,
20238,551.0,3425,,3.0,,,30,False,0.0,,,
20239,551.0,867,,3.0,,,20,False,0.0,,,
20240,551.0,2498,,3.0,,,10,False,0.0,,,
20242,551.0,896,,3.0,,,25,False,0.0,,,
20243,551.0,1282,,3.0,,,25,False,0.0,Crop Loss Not Available,,
20244,551.0,907,,3.0,,,30,False,0.0,,,
20245,551.0,4464,,3.0,,,25,False,0.0,,,
20247,551.0,5084,,3.0,,,25,False,0.0,,,
20248,551.0,5458,,3.0,,,20,False,0.0,,,
20249,551.0,5460,,3.0,,,20,False,0.0,,,
20250,551.0,1000,,3.0,,,20,False,0.0,,,
20251,551.0,5480,,3.0,,,20,False,0.0,,,
20252,551.0,5462,,3.0,,,20,False,0.0,,,
20253,551.0,5477,,3.0,,,20,False,0.0,,,
20254,551.0,5482,,3.0,,,20,False,0.0,,,
20255,551.0,5463,,3.0,,,20,False,0.0,,,
20256,551.0,5479,,3.0,,,20,False,0.0,,,
20257,551.0,5478,,3.0,,,20,False,0.0,,,
20258,551.0,5481,,3.0,,,20,False,0.0,,,
20259,551.0,4278,,3.0,,,30,False,0.0,,,
20260,551.0,5097,,3.0,,,25,False,0.0,,,
20261,551.0,3471,,3.0,,,25,False,0.0,,,
20262,551.0,5095,,3.0,,,25,False,0.0,,,
20264,551.0,4291,,3.0,,,25,False,0.0,,,
20265,551.0,1138,,3.0,,,25,False,0.0,,,
20266,551.0,1140,,3.0,,,25,False,0.0,,,
20267,551.0,809,,3.0,,,25,False,0.0,,,
20268,551.0,4628,,3.0,,,25,False,0.0,,,
20271,551.0,4632,,3.0,,,10,False,0.0,,,
20272,551.0,4637,,3.0,,,30,False,0.0,,,
20273,551.0,4638,,3.0,,,30,False,0.0,,,
20274,551.0,4640,,3.0,,,100,False,0.0,,,
20275,551.0,4642,,3.0,,,25,False,0.0,,,
20276,551.0,4643,,3.0,,,25,False,0.0,,,
20277,551.0,4688,,3.0,,,20,False,0.0,,,
20278,551.0,4695,,3.0,,,25,False,0.0,,,
20279,551.0,4700,,3.0,,,10,False,0.0,,,
20281,551.0,4702,,3.0,,,10,False,0.0,,,
20285,551.0,1164,,3.0,,,30,False,0.0,,,
20286,551.0,1173,,3.0,,,30,False,0.0,,,
20287,551.0,1182,,3.0,,,25,False,0.0,,,
20290,551.0,4938,,3.0,,,25,False,0.0,,,
20292,551.0,5088,,3.0,,0.0,20,False,0.0,,,
20293,551.0,5091,,3.0,,,20,False,0.0,,,
20294,551.0,5085,,3.0,,,25,False,0.0,ship 4/5,,
20296,551.0,5465,,3.0,,,20,False,0.0,,,
20297,551.0,5466,,3.0,,,20,False,0.0,,,
20298,551.0,5467,,3.0,,,20,False,0.0,,,
20299,551.0,1006,,3.0,,,25,False,0.0,,,
20300,551.0,2582,,3.0,,,20,False,0.0,,,
20303,551.0,5532,,3.0,,,30,False,0.0,,,
20308,551.0,5537,,3.0,,,25,False,0.0,,,
20309,551.0,5538,,3.0,,,25,False,0.0,,,
20310,551.0,5539,,3.0,,,20,False,0.0,,,
20312,551.0,5541,,3.0,,,60,False,0.0,,,
20314,551.0,944,,3.0,,,25,False,0.0,,,
20315,551.0,951,,3.0,,,30,False,0.0,,,
20316,551.0,978,,3.0,,,25,False,0.0,,,
20317,551.0,979,,3.0,,,25,False,0.0,,,
20319,551.0,1026,,3.0,,,30,False,0.0,,,
20320,551.0,1027,,3.0,,,30,False,0.0,,,
20321,551.0,1032,,3.0,,,60,False,0.0,,,
20322,551.0,1051,,3.0,,,20,False,0.0,,,
20323,551.0,1055,,3.0,,,20,False,0.0,,,
20324,551.0,1052,,3.0,,,20,False,0.0,,,
20326,551.0,1057,,3.0,,,25,False,0.0,,,
20327,551.0,1075,,3.0,,,25,False,0.0,,,
20328,551.0,1084,,3.0,,,25,False,0.0,,,
20330,551.0,2501,,3.0,,,25,False,0.0,,,
20331,551.0,1092,,3.0,,,25,False,0.0,,,
20333,551.0,1098,,3.0,,,25,False,0.0,,,
20334,551.0,5074,,3.0,,,60,False,0.0,,,
20336,551.0,4322,,3.0,,,20,False,0.0,,,
20337,551.0,3527,,3.0,,,72,False,0.0,,,
20338,551.0,5759,,3.0,,,10,False,0.0,,,
20339,551.0,5758,,3.0,,,20,False,0.0,,,
20340,551.0,5459,,3.0,,,20,False,0.0,,,
20341,551.0,5629,,3.0,,,20,False,0.0,,,
20342,551.0,5757,,3.0,,,20,False,0.0,,,
20343,551.0,5750,,3.0,,,30,False,0.0,,,
20344,551.0,5753,,3.0,,,25,False,0.0,,,
20345,551.0,5752,,3.0,,,25,False,0.0,,,
20346,551.0,5754,,3.0,,,30,False,0.0,,,
20347,552.0,5760,,3.0,20,0.0,,False,0.0,,,
20348,552.0,4945,,3.0,20,0.0,,False,0.0,,,
20349,554.0,869,,3.0,12,0.0,,False,0.0,,,
20350,554.0,882,,3.0,16,0.0,,False,0.0,,,
20351,554.0,871,,3.0,12,0.0,,False,0.0,,,
20352,554.0,879,,3.0,32,0.0,,False,0.0,,,
20353,554.0,2497,,3.0,16,0.0,,False,0.0,,,
20354,554.0,885,,3.0,16,0.0,,False,0.0,,,
20355,554.0,887,,3.0,32,0.0,,False,0.0,,,
20356,554.0,5076,,3.0,12,0.0,,False,0.0,,,
20357,554.0,888,,3.0,12,0.0,,False,0.0,,,
20360,555.0,5533,,3.0,25,,,False,0.0,,,
20366,555.0,865,,3.0,50,,,False,0.0,,,
20370,555.0,963,,3.0,25,,,False,0.0,,,
20372,555.0,968,,3.0,25,,,False,0.0,,,
20373,555.0,982,,3.0,75,,,False,0.0,,,
20376,555.0,3747,,3.0,25,,,False,0.0,,,
20377,555.0,1078,,3.0,25,,,False,0.0,,,
20378,555.0,1079,,3.0,25,,,False,0.0,,,
20379,555.0,2552,,3.0,10,,,False,0.0,,,
20380,555.0,5759,,3.0,10,,,False,0.0,,,
20382,555.0,1080,,3.0,25,,,False,0.0,,,
20386,555.0,2566,,3.0,25,,,False,0.0,,,
20387,555.0,3251,,3.0,25,,,False,0.0,,,
20391,555.0,5542,,3.0,25,,,False,0.0,,,
20392,555.0,5543,,3.0,25,,,False,0.0,,,
20400,555.0,2600,,3.0,30,,,False,0.0,,,
20401,555.0,1015,,3.0,25,,,False,0.0,,,
20402,555.0,1037,,3.0,25,,,False,0.0,,,
20403,555.0,5761,,3.0,25,,,False,0.0,,,
20404,556.0,815,,3.0,30,0.0,,False,0.0,,,
20405,556.0,2515,,3.0,30,0.0,,False,0.0,,,
20406,556.0,817,,3.0,60,0.0,,False,0.0,,,
20408,556.0,2526,,3.0,30,0.0,,False,0.0,,,
20412,556.0,4895,,3.0,30,0.0,,False,0.0,,,
20413,556.0,927,,3.0,30,0.0,,False,0.0,,,
20414,556.0,5104,,3.0,30,0.0,,False,0.0,,,
20416,556.0,4927,,3.0,30,0.0,,False,0.0,,,
20417,556.0,5546,,3.0,30,0.0,,False,0.0,,,
20418,556.0,5547,,3.0,30,0.0,,False,0.0,,,
20420,556.0,5121,,3.0,30,0.0,,False,0.0,,,
20421,556.0,2541,,3.0,30,0.0,,False,0.0,,,
20422,556.0,2543,,3.0,30,0.0,,False,0.0,,,
20425,556.0,4908,,3.0,30,0.0,,False,0.0,,,
20426,556.0,3258,,3.0,60,0.0,,False,0.0,,,
20427,556.0,5114,,3.0,30,0.0,,False,0.0,,,
20428,556.0,862,,3.0,30,0.0,,False,0.0,,,
20429,556.0,5077,,3.0,30,0.0,,False,0.0,,,
20430,556.0,929,,3.0,25,0.0,,False,0.0,,,
20432,556.0,4689,,3.0,30,0.0,,False,0.0,,,
20435,556.0,1085,,3.0,30,0.0,,False,0.0,,,
20436,556.0,4747,,3.0,60,0.0,,False,0.0,,,
20437,556.0,2494,,3.0,30,0.0,,False,0.0,,,
20438,556.0,1138,,3.0,30,0.0,,False,0.0,,,
20439,556.0,1149,,3.0,30,0.0,,False,0.0,,,
20440,556.0,3736,,3.0,30,0.0,,False,0.0,,,
20441,556.0,2540,,3.0,30,0.0,,False,0.0,,,
20448,556.0,2523,,3.0,30,0.0,,False,0.0,,,
20453,556.0,5556,,3.0,30,0.0,,False,0.0,,,
20457,556.0,1030,,3.0,60,0.0,,False,0.0,,,
20458,556.0,1035,,3.0,100,0.0,,False,0.0,,,
20463,556.0,3748,,3.0,30,0.0,,False,0.0,,,
20465,556.0,3267,,3.0,25,0.0,,False,0.0,,,
20466,556.0,4910,,3.0,30,0.0,,False,0.0,,,
20474,556.0,4970,,3.0,30,0.0,,False,0.0,,,
20475,556.0,1092,,3.0,30,0.0,,False,0.0,,,
20476,556.0,2554,,3.0,30,0.0,,False,0.0,,,
20477,556.0,3268,,3.0,30,0.0,,False,0.0,,,
20478,556.0,4925,,3.0,30,0.0,,False,0.0,,,
20479,556.0,3810,,3.0,30,0.0,,False,0.0,,,
20481,556.0,938,,3.0,40,0.0,,False,0.0,,,
20482,556.0,1070,,3.0,40,0.0,,False,0.0,green sheen enter variety in database,,
20483,556.0,4901,,3.0,30,0.0,,False,0.0,,,
20484,556.0,3105,,3.0,24,0.0,,False,0.0,,,
20485,556.0,1010,,3.0,64,0.0,,False,0.0,,,
20486,556.0,1040,,3.0,32,0.0,,False,0.0,,,
20487,556.0,1121,,3.0,32,0.0,,False,0.0,sp?,,
20488,556.0,5762,,3.0,30,0.0,,False,0.0,,,
20489,556.0,5763,,3.0,30,0.0,,False,0.0,,,
20490,556.0,5764,,3.0,30,0.0,,False,0.0,,,
20491,556.0,5765,,3.0,30,0.0,,False,0.0,,,
20492,556.0,5766,,3.0,30,0.0,,False,0.0,,,
20493,556.0,5767,,2.0,25,0.0,,False,0.0,,,
20494,551.0,5755,,3.0,,,25,False,0.0,,,
20496,556.0,174,,3.0,30,0.0,,False,0.0,actually true blue,,
20497,551.0,3258,,3.0,,,20,False,0.0,,,
20505,557.0,3748,,3.0,50,0.0,,False,0.0,,,
20506,557.0,5491,,2.0,21,0.0,,False,0.0,,,
20512,557.0,5330,,2.0,38,0.0,,False,0.0,,,
20513,557.0,241,,2.0,216,0.0,,False,0.0,,,
20514,557.0,1303,,3.0,72,0.0,,False,0.0,,,
20515,557.0,3448,,2.0,50,0.0,,False,0.0,,,
20516,557.0,3527,,3.0,50,0.0,,False,0.0,,,
20517,558.0,2524,,2.0,72,,1/2,False,0.0,,,
20518,558.0,2965,,2.0,72,,,False,0.0,,,
20519,558.0,2559,,3.0,72,,1/2,False,0.0,,,
20520,558.0,5769,,3.0,72,,1/2,False,0.0,,,
20521,558.0,1108,,3.0,72,,,False,0.0,,,
20523,559.0,5732,,3.0,36,,,False,0.0,,,
20524,559.0,1026,,3.0,36,,,False,0.0,,,
20525,559.0,1029,,3.0,72,,,False,0.0,,,
20526,559.0,1054,,3.0,36,,,False,0.0,,,
20527,559.0,1086,,3.0,36,,,False,0.0,,,
20529,559.0,1147,,3.0,144,0.0,,False,0.0,,,
20530,559.0,1148,,3.0,72,0.0,,False,0.0,,,
20531,559.0,1178,,2.0,72,,,False,0.0,,,
20532,559.0,2598,,3.0,36,,,False,1.0,,,
20533,559.0,2590,,3.0,36,0.0,,False,0.0,,,
20534,559.0,2582,,3.0,36,,,False,0.0,,,
20535,559.0,1067,,3.0,36,,,False,0.0,,,
20536,559.0,2574,,3.0,36,0.0,,False,0.0,,,
20538,559.0,279,Ship 3/13,2.0,36,0.0,,False,0.0,,,
20539,559.0,3309,,3.0,72,,,False,0.0,,,
20540,559.0,5731,,3.0,36,,,False,0.0,,,
20541,559.0,4190,,3.0,48,,,False,0.0,,,
20543,559.0,3861,,3.0,36,,,False,0.0,,,
20544,559.0,1400,,3.0,72,,,False,0.0,,,
20546,559.0,1025,,3.0,98,,,False,0.0,,,
20547,559.0,2576,,2.0,72,,,False,0.0,,,
20549,559.0,1136,,3.0,36,,,False,0.0,,,
20550,559.0,3424,,3.0,36,,,False,0.0,,,
20551,559.0,1055,,3.0,36,,,False,0.0,,,
20552,559.0,5132,,3.0,36,,,False,0.0,,,
20553,559.0,2939,,2.0,36,,,False,0.0,,,
20554,559.0,2413,,2.0,72,,,False,0.0,Arriving 4/12/10,,
20555,559.0,4892,,3.0,36,,,False,0.0,,,
20556,559.0,4624,,2.0,36,,,False,0.0,,,
20557,559.0,1030,,3.0,36,,,False,0.0,,,
20558,559.0,1057,,3.0,100,,,False,0.0,,,
20559,559.0,3917,,3.0,72,,,False,0.0,,,
20561,559.0,299,,2.0,128,,,False,0.0,,,
20562,559.0,1138,,3.0,15,,,False,0.0,,,
20563,559.0,4977,,3.0,36,,,False,0.0,,,
20565,559.0,808,,3.0,36,,,False,0.0,,,
20566,559.0,1357,,3.0,36,,,False,0.0,,,
20567,559.0,4466,,3.0,36,,,False,0.0,,,
20568,559.0,4186,,3.0,36,,,False,0.0,,,
20570,559.0,5768,,2.0,36,,,False,0.0,,,
20572,559.0,5135,,3.0,36,,,False,0.0,,,
20573,559.0,203,,2.0,36,,,False,0.0,,,
20574,559.0,5495,,3.0,36,,,False,0.0,,,
20575,559.0,5496,,3.0,36,,,False,,subbed fire star,,
20576,559.0,5497,,2.0,36,,,False,0.0,,,
20577,559.0,2975,,3.0,72,,,False,2.0,,,
20578,559.0,1145,,3.0,15,,,False,0.0,,,
20579,559.0,5133,,3.0,36,,,False,0.0,,,
20580,559.0,4975,,3.0,60,,,False,0.0,,,
20581,559.0,1163,,3.0,36,,,False,0.0,,,
20582,559.0,2126,,2.0,30,,,False,0.0,,,
20584,560.0,3726,,2.0,60,0.0,,False,0.0,,,
20585,560.0,3790,,2.0,45,0.0,,False,0.0,,,
20586,560.0,3436,,2.0,60,0.0,,False,0.0,,,
20587,560.0,2993,,2.0,15,0.0,,False,0.0,KARMA CHOCOALTE ENTER,,
20588,561.0,5208,,2.0,84,0.0,,False,0.0,,,
20589,561.0,5399,,2.0,84,0.0,,False,0.0,,,
20590,561.0,5771,,2.0,84,0.0,,False,0.0,,,
20591,561.0,5770,,0.0,,0.0,,False,0.0,,,
20592,561.0,5522,,2.0,84,0.0,,False,0.0,,,
20593,562.0,4993,,3.0,32,0.0,,False,2.0,,,
20594,562.0,3535,,2.0,164,0.0,,False,0.0,,,
20595,562.0,2135,,2.0,82,0.0,,False,0.0,,,
20596,562.0,3291,,2.0,164,0.0,,False,0.0,,,
20597,562.0,44,,2.0,82,0.0,,False,0.0,,,
20598,562.0,2351,,2.0,164,0.0,,False,0.0,,,
20599,562.0,2352,,2.0,164,0.0,,False,0.0,,,
20600,562.0,3946,,2.0,82,0.0,,False,0.0,,,
20601,562.0,2406,,2.0,164,0.0,,False,0.0,,,
20602,562.0,2852,,2.0,216,0.0,,False,0.0,,,
20603,562.0,2853,,2.0,164,0.0,,False,0.0,,,
20604,562.0,5233,,2.0,82,0.0,,False,0.0,,,
20605,562.0,2775,,2.0,82,0.0,,False,0.0,,,
20606,562.0,2435,,2.0,82,0.0,,False,0.0,,,
20607,562.0,5232,,2.0,246,0.0,,False,0.0,,,
20608,562.0,2431,,2.0,246,0.0,,False,0.0,,,
20610,562.0,5773,,2.0,82,0.0,,False,0.0,,,
20611,562.0,5772,,2.0,164,0.0,,False,0.0,,,
20612,,2241,,0.0,,0.0,,False,0.0,,,
20632,564.0,2351,66550,2.0,168,,1,False,0.0,,,
20633,564.0,2352,66555,2.0,84,,1,False,0.0,,,
20634,564.0,2870,66557,2.0,84,,1,False,0.0,,,
20635,564.0,2780,72765,2.0,328,,1,False,0.0,,,
20636,564.0,2410,89880,2.0,246,,1,False,0.0,,,
20638,564.0,3293,72719,2.0,82,,1,False,0.0,,,
20639,564.0,2777,13472,2.0,410,,1,False,0.0,,,
20640,564.0,2776,13468,2.0,164,,1,False,0.0,,,
20642,564.0,2334,39620,2.0,84,,1,False,0.0,,,
20643,564.0,3304,59895,2.0,82,,1,False,0.0,,,
20644,564.0,3303,59900,2.0,246,,1,False,0.0,,,
20645,564.0,3302,59905,2.0,246,,1,False,0.0,,,
20646,564.0,3301,59920,2.0,82,,1,False,0.0,,,
20647,564.0,3298,59930,2.0,82,,1,False,0.0,,,
20648,564.0,3300,59935,2.0,82,,1,False,0.0,,,
20649,564.0,3299,59945,2.0,82,,1,False,0.0,,,
20650,564.0,3296,59955,2.0,82,,1,False,0.0,,,
20651,564.0,3305,59950,2.0,82,,1,False,0.0,,,
20652,564.0,3295,59960,2.0,164,,1,False,0.0,,,
20653,564.0,3294,59970,2.0,82,,1,False,0.0,,,
20654,564.0,3290,59975,2.0,328,,1,False,0.0,,,
20655,564.0,3282,66080,2.0,84,,1,False,0.0,,,
20656,564.0,3281,66085,2.0,84,,1,False,0.0,,,
20657,564.0,2387,72709,2.0,164,,1,False,0.0,,,
20658,564.0,2388,72711,2.0,164,,1,False,0.0,,,
20659,564.0,2390,72860,2.0,82,,1,False,0.0,,,
20660,564.0,2778,72730,2.0,82,,1,False,0.0,,,
20661,564.0,202,39285,2.0,168,,1,False,0.0,,,
20662,564.0,5394,52150,2.0,82,,1,False,0.0,,,
20663,564.0,5396,02244,2.0,82,,1,False,0.0,,,
20664,564.0,5406,10071,2.0,70,,1,False,0.0,,,
20665,564.0,5397,16908,2.0,164,,1,False,0.0,,,
20666,564.0,4365,24145,2.0,150,,1,False,0.0,,,
20667,564.0,5405,72681,2.0,164,,1,False,0.0,,,
20668,564.0,2781,72770,2.0,328,,1,False,0.0,,,
20670,564.0,2379,73190,2.0,246,,1,False,0.0,,,
20671,564.0,2406,89704,2.0,246,,1,False,0.0,,,
20672,564.0,2421,94002,2.0,328,,1,False,0.0,,,
20675,564.0,2326,39360,2.0,82,,1,False,0.0,,,
20676,564.0,2328,39420,2.0,84,,1,False,0.0,,,
20677,564.0,3939,44647,2.0,82,,1,False,0.0,,,
20678,564.0,3004,39686,2.0,84,,1,False,0.0,,,
20679,564.0,2397,39746,2.0,82,,1,False,0.0,,,
20680,564.0,2398,39750,2.0,82,,1,False,0.0,,,
20681,564.0,2403,39861,2.0,82,,1,False,0.0,,,
20682,564.0,2401,39920,2.0,82,,1,False,0.0,,,
20683,564.0,2402,39940,2.0,82,,1,False,0.0,,,
20684,564.0,2415,40200,2.0,246,,1,False,0.0,,,
20685,564.0,2416,40220,2.0,82,,1,False,0.0,,,
20686,564.0,2417,40260,2.0,82,,1,False,0.0,,,
20687,564.0,4359,13467,2.0,164,,1,False,0.0,,,
20688,564.0,4360,13470,2.0,164,,1,False,0.0,,,
20689,564.0,4566,14317,2.0,50,,1,False,0.0,,,
20691,564.0,3279,16749,2.0,82,,1,False,0.0,,,
20692,564.0,3462,16774,2.0,164,,1,False,0.0,,,
20693,564.0,4367,51800,2.0,82,,1,False,0.0,,,
20694,564.0,4368,66074,2.0,168,,1,False,0.0,,,
20695,564.0,2385,72685,2.0,168,,1,False,0.0,,,
20696,564.0,4358,13464,2.0,164,,1,False,0.0,,,
20697,564.0,2383,72712,2.0,164,,1,False,0.0,,,
20700,564.0,4815,14834,2.0,84,,1,False,0.0,,,
20702,564.0,4818,30143,2.0,168,,1,False,0.0,,,
20703,564.0,4823,72685,2.0,84,,1,False,0.0,,,
20704,564.0,4824,72747,2.0,82,,1,False,0.0,,,
20709,564.0,2386,72718,2.0,82,,1,False,0.0,,,
20711,564.0,2133,06015,2.0,410,,1,False,0.0,,,
20712,564.0,2818,13476,2.0,164,,1,False,0.0,,,
20714,564.0,4506,16477,2.0,164,,1,False,0.0,,,
20715,564.0,3938,24139,2.0,574,,1,False,0.0,,,
20717,564.0,5276,56563,2.0,168,,1,False,0.0,,,
20718,564.0,5277,56568,2.0,168,,1,False,0.0,,,
20719,564.0,5273,17642,2.0,84,,1,False,0.0,,,
20721,564.0,4993,89354,2.0,32,,1,False,,,,
20722,564.0,4466,23633,3.0,50,,1,False,0.0,,,
20723,564.0,4894,23635,3.0,50,,1,False,0.0,,,
20724,564.0,5272,13465,2.0,246,,1,False,0.0,,,
20725,564.0,5271,13460,2.0,164,,1,False,0.0,,,
20726,564.0,276,39820,2.0,82,,1,False,0.0,,,
20727,564.0,2413,40060,2.0,164,,1,False,0.0,,,
20728,564.0,5773,52960,2.0,164,,1,False,0.0,,,
20729,564.0,2393,76100,2.0,82,,1,False,0.0,,,
20730,564.0,2395,76140,2.0,82,,1,False,0.0,,,
20731,564.0,4825,72850,2.0,82,,1,False,0.0,,,
20732,564.0,5385,91300,2.0,50,,1,False,0.0,,,
20735,565.0,2157,08920,2.0,210,,1,False,0.0,,,
20736,565.0,2158,09030,2.0,140,,1,False,0.0,,,
20738,565.0,2866,08945,2.0,70,,1,False,0.0,,,
20739,565.0,2867,09010,2.0,140,,1,False,0.0,,,
20742,565.0,3408,24910,2.0,336,,1,False,0.0,,,
20743,565.0,5235,09020,2.0,70,,1,False,0.0,,,
20748,565.0,5775,08995,2.0,70,,1,False,0.0,,,
20749,565.0,5774,08950,2.0,70,,1,False,,,,
20750,564.0,5776,10080,2.0,70,,1,False,0.0,,,
20751,564.0,5777,13473,2.0,82,,1,False,0.0,,,
20752,564.0,5778,13490,2.0,164,,1,False,0.0,,,
20753,564.0,5779,51570,2.0,82,,1,False,0.0,,,
20754,564.0,5780,51875,2.0,82,,1,False,0.0,,,
20755,564.0,5781,56566,2.0,82,,1,False,0.0,,,
20756,564.0,5783,72681,2.0,82,,1,False,0.0,,,
20757,564.0,5782,72706,2.0,82,,1,False,0.0,,,
20759,566.0,2264,26350,2.0,50,30.0,1,False,0.0,,,
20760,566.0,2256,28750,2.0,75,60.0,1,False,0.0,,,
20761,566.0,2239,29150,2.0,50,30.0,1,False,0.0,,,
20763,566.0,2258,34300,2.0,75,45.0,1,False,0.0,,,
20764,566.0,2257,45200,2.0,50,30.0,1,False,0.0,,,
20765,566.0,2259,49250,2.0,50,30.0,1,False,0.0,,,
20766,566.0,2255,51000,2.0,100,90.0,1,False,0.0,,,
20767,566.0,2261,53850,2.0,100,90.0,1,False,0.0,,,
20770,566.0,2242,63800,2.0,100,60.0,1,False,0.0,,,
20771,566.0,2266,33630,2.0,75,45.0,1,False,0.0,,,
20772,567.0,3877,60300,2.0,100,,1,False,0.0,,,
20773,567.0,5383,60340,2.0,100,,1,False,0.0,,,
20774,567.0,2284,60345,2.0,200,,1,False,0.0,,,
20775,567.0,3881,60350,2.0,100,,1,False,0.0,,,
20776,567.0,3878,60310,2.0,100,,1,False,0.0,,,
20778,567.0,5785,24950,2.0,32,,1,False,0.0,,,
20779,567.0,5784,25005,2.0,32,,1,False,0.0,,,
20780,568.0,183,38150,2.0,196,,1,False,0.0,,,
20781,568.0,2210,26820,2.0,294,,1,False,0.0,,,
20782,568.0,2211,28320,2.0,98,,1,False,0.0,,,
20783,568.0,2208,29480,2.0,294,,1,False,0.0,,,
20784,568.0,2439,96360,2.0,588,,1,False,0.0,,,
20785,568.0,5384,29400,2.0,98,,1,False,0.0,,,
20786,568.0,5786,16670,2.0,98,,1,False,0.0,,,
20788,,5787,,3.0,49,0.0,,False,0.0,actually not on the order…,,
20789,569.0,294,,18.0,40,0.0,,False,0.0,,,
20790,569.0,3573,,18.0,13,0.0,,False,0.0,,,
20791,570.0,2133,,2.0,164,0.0,,False,0.0,,,
20792,570.0,4684,,2.0,82,0.0,,False,0.0,,,
20793,570.0,3622,,2.0,82,0.0,,False,0.0,,,
20794,570.0,4682,,2.0,164,0.0,,False,0.0,,,
20795,570.0,4683,,2.0,82,0.0,,False,0.0,,,
20796,570.0,3468,,2.0,164,0.0,,False,0.0,,,
20797,570.0,2410,,2.0,246,0.0,,False,0.0,,,
20798,570.0,2421,,2.0,164,0.0,,False,0.0,,,
20799,570.0,2852,,2.0,82,0.0,,False,0.0,,,
20800,570.0,2853,,2.0,82,0.0,,False,0.0,,,
20801,570.0,5233,,2.0,164,0.0,,False,0.0,,,
20802,570.0,2775,,2.0,82,0.0,,False,0.0,,,
20803,570.0,2435,,2.0,82,0.0,,False,0.0,,,
20804,570.0,5232,,2.0,82,0.0,,False,0.0,,,
20805,570.0,2431,,2.0,82,0.0,,False,0.0,,,
20806,570.0,5772,,2.0,82,0.0,,False,0.0,,,
20807,570.0,2438,,2.0,200,0.0,,False,0.0,,,
20808,570.0,5789,,2.0,82,0.0,,False,0.0,,,
20809,570.0,5790,,2.0,82,0.0,,False,0.0,,,
20810,570.0,5788,,2.0,82,0.0,,False,0.0,,,
20811,571.0,5792,,2.0,75,0.0,,False,0.0,,,
20812,571.0,5793,,2.0,50,0.0,,False,0.0,,,
20813,571.0,5795,,2.0,50,0.0,,False,0.0,,,
20814,571.0,5799,,2.0,50,0.0,,False,0.0,,,
20815,571.0,5798,,2.0,50,0.0,,False,0.0,,,
20816,571.0,2231,,2.0,75,0.0,,False,0.0,,,
20817,571.0,5796,,2.0,50,0.0,,False,0.0,,,
20818,573.0,5804,,2.0,102,0.0,,False,0.0,,,
20819,573.0,5803,,2.0,102,0.0,,False,0.0,,,
20820,573.0,3129,,2.0,102,0.0,,False,0.0,,,
20821,573.0,2229,,2.0,102,0.0,,False,0.0,,,
20822,573.0,5792,,2.0,408,0.0,,False,0.0,,,
20823,573.0,5793,,2.0,102,0.0,,False,0.0,,,
20824,573.0,5802,,2.0,102,0.0,,False,0.0,,,
20825,573.0,5801,,2.0,102,0.0,,False,0.0,,,
20826,573.0,3484,,2.0,102,0.0,,False,0.0,,,
20827,573.0,4617,,2.0,102,0.0,,False,0.0,,,
20828,573.0,3486,,2.0,102,0.0,,False,0.0,,,
20829,573.0,2231,,2.0,102,0.0,,False,0.0,,,
20830,573.0,2252,,2.0,204,0.0,,False,0.0,,,
20831,573.0,4804,,2.0,102,0.0,,False,0.0,,,
20832,573.0,2251,,2.0,102,0.0,,False,0.0,,,
20833,573.0,5796,,2.0,102,0.0,,False,0.0,,,
20834,573.0,5797,,2.0,102,0.0,,False,0.0,,,
20835,573.0,5798,,2.0,102,0.0,,False,0.0,,,
20836,573.0,5799,,2.0,102,0.0,,False,,,,
20837,573.0,5805,,2.0,102,0.0,,False,0.0,,,
20838,573.0,5806,,2.0,102,0.0,,False,0.0,,,
20839,573.0,5807,,2.0,102,0.0,,False,0.0,,,
20840,573.0,5808,,2.0,102,0.0,,False,0.0,,,
20841,574.0,2165,,2.0,140,,,False,0.0,,,
20842,574.0,2166,,2.0,140,,,False,0.0,,,
20843,574.0,2167,,2.0,140,,,False,0.0,,,
20844,574.0,2168,,2.0,140,,,False,0.0,,,
20845,574.0,2169,,2.0,280,,,False,0.0,,,
20846,574.0,2202,,2.0,135,,,False,0.0,,,
20847,574.0,5393,,2.0,270,,,False,0.0,,,
20848,574.0,2190,,2.0,100,,,False,,,,
20849,574.0,2213,,2.0,100,,,False,0.0,,,
20851,574.0,2145,,2.0,270,,,False,0.0,,,
20852,574.0,2147,,2.0,270,,,False,0.0,,,
20853,574.0,4338,,2.0,270,,,False,0.0,,,
20854,574.0,3330,,2.0,270,,,False,0.0,,,
20855,574.0,2163,,2.0,140,,,False,0.0,,,
20856,574.0,2170,,2.0,140,,,False,0.0,,,
20857,574.0,3337,,2.0,50,,,False,0.0,,,
20858,574.0,4520,,2.0,25,,,False,0.0,,,
20859,574.0,2202,,2.0,25,,,False,0.0,BICOLOR,,
20860,575.0,5698,,2.0,415,,,False,0.0,,,
20862,575.0,5809,,2.0,190,,,False,0.0,,,
20863,575.0,5694,,2.0,415,,,False,0.0,,,
20864,575.0,5695,,2.0,500,,,False,0.0,,,
20865,575.0,5696,,2.0,190,,,False,0.0,,,
20866,575.0,5697,,2.0,415,,,False,0.0,,,
20867,575.0,4113,,2.0,830,,,False,0.0,,,
20868,575.0,5335,,2.0,432,,,False,0.0,,,
