InventoryID,DateCounted,ItemID,UnitID,NumberOfUnits,InventoryComments,LocationID
1075,10/23/07 0:00,939,19,1,,
1076,10/23/07 0:00,1412,19,12,,
1077,10/23/07 0:00,3139,19,3,,
1078,10/23/07 0:00,4800,19,15,,
1079,10/23/07 0:00,4232,19,8,,
1080,10/23/07 0:00,185,19,8,,
1081,10/23/07 0:00,1421,19,16,,
1082,10/23/07 0:00,1422,19,11,,
1083,10/23/07 0:00,3696,19,16,,
1084,10/23/07 0:00,4803,19,7,,
1085,10/23/07 0:00,1293,19,26,,
1086,10/23/07 0:00,3188,19,14,,
1087,10/23/07 0:00,3189,19,4,,
1088,10/23/07 0:00,3697,19,3,,
1089,10/23/07 0:00,1577,19,6,,
1090,10/23/07 0:00,1579,19,2,,
1091,10/23/07 0:00,1031,19,8,,
1092,10/23/07 0:00,2874,19,1,,
1093,10/23/07 0:00,1466,19,9,,
1094,10/23/07 0:00,4736,19,17,,
1095,10/23/07 0:00,2685,19,4,,
1096,10/23/07 0:00,3188,19,4,,
1097,10/23/07 0:00,1468,19,4,,
1098,10/23/07 0:00,3643,19,1,,
1099,10/23/07 0:00,2735,19,16,,
1100,10/23/07 0:00,1471,19,24,,
1101,10/23/07 0:00,4738,19,1,,
1102,10/23/07 0:00,2680,19,13,,
1103,10/23/07 0:00,2649,19,1,,
1104,10/23/07 0:00,1074,19,2,,
1105,10/23/07 0:00,1071,19,7,,
1106,10/23/07 0:00,3198,19,27,,
1107,10/23/07 0:00,4741,19,18,,
1108,10/23/07 0:00,1076,19,2,,
1109,10/23/07 0:00,2690,19,16,,
1110,10/23/07 0:00,4746,19,1,,
1111,10/23/07 0:00,4745,19,8,,
1112,10/23/07 0:00,1555,19,3,? Actual Variety Unknown,
1113,10/23/07 0:00,1550,19,8,,
1114,10/23/07 0:00,1551,19,16,,
1115,10/23/07 0:00,3947,19,16,,
1116,10/23/07 0:00,1144,19,14,,
1117,10/23/07 0:00,3142,19,16,,
1118,10/23/07 0:00,4751,19,14,,
1119,10/23/07 0:00,3713,19,23,,
1120,10/23/07 0:00,3781,19,16,,
1121,10/23/07 0:00,4752,19,15,,
1122,10/23/07 0:00,3859,19,20,,
1123,10/23/07 0:00,4175,19,5,,
1124,10/23/07 0:00,362,19,21,,
1125,10/23/07 0:00,3783,19,4,,
1126,10/23/07 0:00,2652,19,1,,
1127,10/23/07 0:00,4754,19,5,,
1128,10/23/07 0:00,4757,19,24,,
1129,10/23/07 0:00,3206,19,11,,
1130,10/23/07 0:00,2657,19,8,,
1131,10/23/07 0:00,4174,19,4,,
1132,12/6/07 0:00,3555,40,1,,
1133,12/6/07 0:00,237,40,6,Clay,
1134,12/6/07 0:00,5068,40,8,,
1135,12/6/07 0:00,236,40,6,,
1136,12/6/07 0:00,3048,40,2,,
1137,12/6/07 0:00,5041,40,2,Bicolor,
1138,12/6/07 0:00,3477,40,1,,
1139,12/6/07 0:00,4463,40,2,,
1140,12/6/07 0:00,4458,40,1,,
1141,12/6/07 0:00,3627,40,1,,
1142,12/6/07 0:00,224,45,1,,
1143,12/6/07 0:00,3098,40,1,,
1144,12/6/07 0:00,169,40,1,,
1146,11/1/08 0:00,796,19,10,,
1147,11/1/08 0:00,2514,19,2,,
1148,11/1/08 0:00,2598,19,10,,
1149,11/1/08 0:00,4897,19,4,,
1150,11/1/08 0:00,803,19,24,,
1151,11/1/08 0:00,5074,19,16,,
1152,11/1/08 0:00,20,19,23,,
1153,11/1/08 0:00,2596,19,16,,
1154,11/1/08 0:00,805,20,7,,
1155,11/1/08 0:00,808,19,18,,
1156,11/1/08 0:00,809,19,12,,
1157,11/1/08 0:00,4628,19,3,,
1158,11/1/08 0:00,819,19,9,,
1159,11/1/08 0:00,834,19,2,,
1160,11/1/08 0:00,4629,19,6,,
1161,11/1/08 0:00,829,19,7,,
1162,11/1/08 0:00,5101,19,4,,
1163,11/1/08 0:00,3249,19,7,,
1164,11/1/08 0:00,1203,19,35,,
1165,11/1/08 0:00,5131,19,10,,
1166,11/1/08 0:00,3258,19,2,,
1167,11/1/08 0:00,4921,19,19,,
1168,11/1/08 0:00,3724,19,4,,
1169,11/1/08 0:00,4630,19,1,,
1170,11/1/08 0:00,4970,19,17,,
1171,11/1/08 0:00,4888,19,24,,
1172,11/1/08 0:00,4258,19,37,,
1173,11/1/08 0:00,861,19,4,,
1174,11/1/08 0:00,862,19,3,,
1175,11/1/08 0:00,2500,20,5,,
1176,11/1/08 0:00,2499,20,5,,
1177,11/1/08 0:00,882,20,9,,
1178,11/1/08 0:00,883,20,8,,
1179,11/1/08 0:00,884,20,9,,
1180,11/1/08 0:00,872,20,8,,
1181,11/1/08 0:00,2497,20,3,,
1182,11/1/08 0:00,4276,20,3,,
1183,11/1/08 0:00,873,20,7,,
1184,11/1/08 0:00,885,20,9,,
1185,11/1/08 0:00,888,20,6,,
1186,11/1/08 0:00,878,20,20,,
1187,11/1/08 0:00,889,19,29,,
1188,11/1/08 0:00,3729,19,4,,
1189,11/1/08 0:00,5075,19,1,,
1190,11/1/08 0:00,4277,19,8,,
1191,11/1/08 0:00,897,19,12,,
1192,11/1/08 0:00,2951,19,7,,
1193,11/1/08 0:00,3260,19,11,,
1194,11/1/08 0:00,4189,19,1,,
1195,11/1/08 0:00,5132,19,10,,
1196,11/1/08 0:00,911,20,20,,
1197,11/1/08 0:00,910,20,42,,
1198,11/1/08 0:00,5102,19,3,,
1199,11/1/08 0:00,4894,19,2,,
1200,11/1/08 0:00,4263,19,2,,
1201,11/1/08 0:00,4895,19,3,,
1202,11/1/08 0:00,918,19,26,,
1203,11/1/08 0:00,2600,19,3,,
1204,11/1/08 0:00,4896,19,2,,
1205,11/1/08 0:00,4634,19,19,,
1206,11/1/08 0:00,929,19,6,,
1207,11/1/08 0:00,932,19,30,,
1208,11/1/08 0:00,933,19,46,,
1209,11/1/08 0:00,1400,19,57,,
1210,11/1/08 0:00,4565,19,3,,
1211,11/1/08 0:00,934,19,12,,
1212,11/1/08 0:00,938,19,66,,
1213,11/1/08 0:00,941,19,21,,
1214,11/1/08 0:00,944,19,5,,
1215,11/1/08 0:00,4637,19,2,,
1216,11/1/08 0:00,5349,19,21,,
1217,11/1/08 0:00,3263,19,3,,
1218,11/1/08 0:00,3527,19,19,,
1219,11/1/08 0:00,951,19,5,,
1220,11/1/08 0:00,4927,19,10,,
1221,11/1/08 0:00,953,20,1,,
1222,11/1/08 0:00,954,20,19,,
1223,11/1/08 0:00,4933,19,8,,
1224,11/1/08 0:00,971,19,11,,
1225,11/1/08 0:00,3264,19,5,,
1226,11/1/08 0:00,5109,19,14,,
1227,11/1/08 0:00,5110,19,9,,
1228,11/1/08 0:00,4281,19,11,,
1229,11/1/08 0:00,978,19,13,,
1230,11/1/08 0:00,979,19,2,,
1231,11/1/08 0:00,963,19,5,,
1232,11/1/08 0:00,4642,19,8,,
1233,11/1/08 0:00,2533,19,1,,
1234,11/1/08 0:00,5085,19,5,,
1235,11/1/08 0:00,4644,19,13,,
1236,11/1/08 0:00,968,19,3,,
1237,11/1/08 0:00,982,19,37,,
1238,11/1/08 0:00,5275,19,4,,
1239,11/1/08 0:00,4252,19,8,,
1240,11/1/08 0:00,5086,19,12,,
1241,11/1/08 0:00,5111,19,6,,
1242,11/1/08 0:00,4691,19,12,,
1243,11/1/08 0:00,2601,19,1,,
1244,11/1/08 0:00,4692,19,7,,
1245,11/1/08 0:00,4288,19,2,,
1246,11/1/08 0:00,3528,19,4,,
1247,11/1/08 0:00,1010,20,2,,
1248,11/1/08 0:00,4698,19,7,,
1249,11/1/08 0:00,3752,19,8,,
1250,11/1/08 0:00,4269,19,2,,
1251,11/1/08 0:00,4908,19,2,,
1252,11/1/08 0:00,5120,19,1,,
1253,11/1/08 0:00,5121,19,1,,
1254,11/1/08 0:00,4910,19,1,,
1255,11/1/08 0:00,1014,19,1,,
1256,11/1/08 0:00,5122,19,15,,
1257,11/1/08 0:00,1015,19,7,,
1258,11/1/08 0:00,1016,19,4,,
1259,11/1/08 0:00,1026,19,19,,
1260,11/1/08 0:00,5116,19,1,,
1261,11/1/08 0:00,1036,20,15,,
1262,11/1/08 0:00,5092,20,5,,
1263,11/1/08 0:00,1037,20,7,,
1264,11/1/08 0:00,1039,19,7,,
1265,11/1/08 0:00,4902,19,9,,
1266,11/1/08 0:00,5080,19,34,,
1267,11/1/08 0:00,4639,19,16,,
1268,11/1/08 0:00,5081,19,20,,
1269,11/1/08 0:00,4913,19,15,,
1270,11/1/08 0:00,1070,19,11,,
1271,11/1/08 0:00,5082,19,13,,
1272,11/1/08 0:00,2647,19,14,,
1273,11/1/08 0:00,1071,19,22,,
1274,11/1/08 0:00,1073,19,2,,
1275,11/1/08 0:00,1074,19,21,,
1276,11/1/08 0:00,4271,19,3,,
1277,11/1/08 0:00,2985,19,31,,
1278,11/1/08 0:00,5108,19,12,,
1279,11/1/08 0:00,2550,19,4,,
1280,11/1/08 0:00,5093,20,3,,
1281,11/1/08 0:00,4700,20,1,,
1282,11/1/08 0:00,4701,20,3,,
1283,11/1/08 0:00,3743,20,3,,
1284,11/1/08 0:00,4702,20,2,,
1285,11/1/08 0:00,4703,20,1,,
1286,11/1/08 0:00,1084,20,2,,
1287,11/1/08 0:00,1085,19,5,,
1288,11/1/08 0:00,1086,19,18,,
1289,11/1/08 0:00,2975,19,13,,
1290,11/1/08 0:00,5285,19,55,,
1291,11/1/08 0:00,3267,19,8,,
1292,11/1/08 0:00,1092,19,29,,
1293,11/1/08 0:00,1094,19,3,,
1294,11/1/08 0:00,3810,19,10,,
1295,11/1/08 0:00,1121,20,19,,
1296,11/1/08 0:00,4898,19,10,,
1297,11/1/08 0:00,5106,19,8,,
1298,11/1/08 0:00,1126,19,6,,
1299,11/1/08 0:00,1125,19,3,,
1300,11/1/08 0:00,2493,19,21,,
1301,11/1/08 0:00,3274,19,9,,
1302,11/1/08 0:00,3256,19,5,,
1303,11/1/08 0:00,4939,20,33,,
1304,11/1/08 0:00,3748,19,17,,
1305,11/1/08 0:00,4916,19,14,,
1306,11/1/08 0:00,5278,19,4,,
1307,11/1/08 0:00,5097,19,4,,
1308,11/1/08 0:00,1149,19,4,,
1309,11/1/08 0:00,5098,19,15,,
1310,11/1/08 0:00,3250,19,21,,
1311,11/1/08 0:00,4976,19,7,,
1312,11/1/08 0:00,1162,19,48,,
1313,11/1/08 0:00,1164,19,2,,
1314,11/1/08 0:00,5286,19,7,,
1315,11/1/08 0:00,3736,19,13,,
1316,11/1/08 0:00,2564,19,9,,
1317,11/1/08 0:00,3257,19,8,,
1318,11/1/08 0:00,3251,19,4,,
1319,11/1/08 0:00,1173,19,9,,
1320,11/1/08 0:00,1175,19,15,,
1321,11/1/08 0:00,4986,19,32,,
1322,11/1/08 0:00,3272,19,12,,
1323,11/1/08 0:00,5346,19,13,,
1324,11/1/08 0:00,2568,19,2,,
1325,11/1/08 0:00,1184,19,5,,
1326,11/1/08 0:00,5117,20,7,,
1327,11/1/08 0:00,4940,19,13,,
1328,11/1/08 0:00,4941,19,7,,
1329,11/1/08 0:00,1412,19,21,,
1330,11/1/08 0:00,1386,19,4,,
1331,11/1/08 0:00,2586,19,10,,
1332,11/1/08 0:00,1385,19,4,,
1333,11/1/08 0:00,902,19,5,,
1334,11/1/08 0:00,1284,19,3,,
1335,11/1/08 0:00,2872,19,2,,
1336,11/1/08 0:00,901,19,7,,
1337,11/1/08 0:00,1249,19,3,,
1338,11/1/08 0:00,1380,19,9,,
1339,11/1/08 0:00,1379,19,5,,
1340,11/1/08 0:00,5312,19,7,,
1341,11/1/08 0:00,3223,19,15,,
1342,11/1/08 0:00,4161,19,2,,
1343,11/1/08 0:00,3844,19,15,,
1344,11/1/08 0:00,1395,19,8,,
1345,11/1/08 0:00,4733,19,18,,
1346,11/1/08 0:00,3428,19,15,,
1347,11/1/08 0:00,1394,19,15,,
1348,11/1/08 0:00,1204,19,5,,
1349,11/1/08 0:00,4636,19,2,,
1350,11/1/08 0:00,4905,19,5,,
1351,11/1/08 0:00,838,19,1,,
1352,11/1/08 0:00,5319,19,6,,
1353,11/1/08 0:00,5315,19,13,,
1354,11/1/08 0:00,2579,19,32,,
1355,11/1/08 0:00,1355,19,5,,
1356,11/1/08 0:00,858,19,9,,
1357,11/1/08 0:00,2732,19,2,,
1358,11/1/08 0:00,3680,19,11,,
1359,11/1/08 0:00,2638,19,25,,
1360,11/1/08 0:00,2670,19,5,,
1361,11/1/08 0:00,4767,19,16,,
1362,11/1/08 0:00,856,19,14,,
1363,11/1/08 0:00,3425,19,13,,
1364,11/1/08 0:00,4175,19,24,,
1365,11/1/08 0:00,4754,19,23,,
1366,11/1/08 0:00,1577,19,16,,
1367,11/1/08 0:00,2685,19,24,,
1368,11/1/08 0:00,362,19,17,,
1369,11/1/08 0:00,1623,19,15,,
1370,11/1/08 0:00,2735,19,18,,
1371,11/1/08 0:00,3188,19,8,,
1372,11/1/08 0:00,1041,19,5,,
1373,11/1/08 0:00,2874,19,13,,
1374,11/1/08 0:00,1466,19,17,,
1375,11/1/08 0:00,1390,19,8,,
1376,11/1/08 0:00,3181,19,1,,
1377,11/1/08 0:00,907,19,2,,
1378,11/1/08 0:00,1616,19,13,,
1379,11/1/08 0:00,3182,19,18,,
1380,11/1/08 0:00,4729,19,13,,
1381,11/1/08 0:00,4732,19,10,,
1382,11/1/08 0:00,4353,19,2,,
1383,11/1/08 0:00,3785,19,35,,
1384,11/1/08 0:00,1622,19,14,,
1385,11/1/08 0:00,3106,19,16,,
1386,11/1/08 0:00,3227,19,19,,
1387,11/1/08 0:00,1470,19,20,,
1388,11/1/08 0:00,3643,19,5,,
1389,11/1/08 0:00,4803,19,24,,
1390,11/1/08 0:00,3697,19,15,,
1391,11/1/08 0:00,4735,19,10,,
1392,11/1/08 0:00,937,19,9,,
1393,11/1/08 0:00,2488,19,17,,
1394,11/1/08 0:00,3695,19,16,,
1395,11/1/08 0:00,4800,19,21,,
1396,11/1/08 0:00,4751,19,24,,
1397,11/1/08 0:00,185,38,20,,
1398,11/1/08 0:00,1290,19,3,,
1399,11/1/08 0:00,3852,19,4,,
1400,11/1/08 0:00,1551,19,15,,
1401,11/1/08 0:00,1550,19,2,,
1402,11/1/08 0:00,3706,19,4,,
1403,11/1/08 0:00,4745,19,22,,
1404,11/1/08 0:00,3200,19,4,,
1405,11/1/08 0:00,4747,19,11,,
1406,11/1/08 0:00,1562,19,22,,
1407,11/1/08 0:00,3471,19,5,,
1408,11/1/08 0:00,2996,19,21,,
1409,11/1/08 0:00,1154,19,2,,
1410,11/1/08 0:00,4748,19,12,,
1411,11/1/08 0:00,1575,19,16,,
1412,11/1/08 0:00,1158,19,13,,
1413,11/1/08 0:00,4874,19,12,,
1414,11/1/08 0:00,5317,19,3,,
1415,11/1/08 0:00,4926,19,33,,
1416,11/1/08 0:00,5313,19,3,,
1417,11/1/08 0:00,2646,19,24,,
1418,11/1/08 0:00,3196,19,6,,
1419,11/1/08 0:00,1179,19,22,,
1420,11/1/08 0:00,2567,19,9,,
1421,11/1/08 0:00,4757,19,4,,
1422,11/1/08 0:00,1221,19,6,,
1423,11/1/08 0:00,4756,19,9,,
1424,11/1/08 0:00,1276,19,10,,
1425,11/1/08 0:00,2579,19,15,,
1426,11/1/08 0:00,4720,19,12,,
1427,11/1/08 0:00,4721,19,14,,
1428,11/1/08 0:00,4953,19,8,,
1429,11/1/08 0:00,920,19,8,,
1430,11/1/08 0:00,1421,19,18,,
1431,11/1/08 0:00,5316,19,13,,
1432,11/1/08 0:00,1048,19,17,,
1433,11/1/08 0:00,4960,19,3,,
1434,11/1/08 0:00,2657,19,6,,
1435,11/1/08 0:00,3696,19,13,,
1436,11/1/08 0:00,1422,19,8,,
1437,11/1/08 0:00,1218,19,28,,
1438,11/1/08 0:00,1554,19,12,,
1439,11/1/08 0:00,2731,19,24,,
1440,11/1/08 0:00,1393,19,18,,
1441,11/1/08 0:00,1353,19,9,,
1442,11/1/08 0:00,3539,19,17,,
1443,11/1/08 0:00,852,19,10,,
1444,11/1/08 0:00,912,19,1,,
1445,11/1/08 0:00,806,19,33,,
1446,11/1/08 0:00,4755,19,14,,
1447,11/1/08 0:00,2878,19,8,,
1448,11/1/08 0:00,2995,19,5,,
1449,11/1/08 0:00,4166,19,8,,
1450,11/1/08 0:00,1046,19,9,,
1451,11/1/08 0:00,2540,19,22,,
1452,11/1/08 0:00,5331,19,17,,
1453,11/1/08 0:00,1163,19,13,,
1454,11/1/08 0:00,4912,20,5,,
1455,11/1/08 0:00,4740,19,26,,
1456,11/1/08 0:00,4741,19,3,,
1457,11/1/08 0:00,1075,19,3,,
1458,11/1/08 0:00,3711,19,24,,
1459,11/1/08 0:00,4801,19,21,,
1460,11/1/08 0:00,3202,19,25,,
1461,11/1/08 0:00,5290,19,19,,
1462,11/1/08 0:00,2674,19,34,,
1463,11/1/08 0:00,5127,19,27,,
1464,11/1/08 0:00,5287,19,27,,
1465,11/1/08 0:00,5128,19,17,,
1466,11/1/08 0:00,5289,19,31,,
1467,11/1/08 0:00,4993,19,8,,
1468,11/1/08 0:00,5292,19,23,,
1469,11/1/08 0:00,4995,19,23,,
1470,11/1/08 0:00,4994,19,30,,
1471,11/1/08 0:00,4994,20,15,,
1472,11/1/08 0:00,5288,19,13,,
1473,11/1/08 0:00,5129,19,9,,
1474,11/1/08 0:00,5291,19,6,,
1475,11/1/08 0:00,4998,20,12,,
1476,11/1/08 0:00,4996,19,2,,
1477,11/1/08 0:00,4988,19,5,,
1478,11/1/08 0:00,3252,19,6,,
1479,10/25/08 0:00,54,17,1,,
1480,10/25/08 0:00,4569,37,1,,
1481,10/25/08 0:00,3608,20,3,,
1482,10/25/08 0:00,5025,20,10,,
1483,10/25/08 0:00,4602,20,3,,
1484,10/25/08 0:00,4603,20,2,,
1485,10/25/08 0:00,5029,20,3,,
1486,10/25/08 0:00,5024,20,1,,
1487,10/25/08 0:00,5021,20,1,,
1488,10/25/08 0:00,4570,20,1,,
1489,10/25/08 0:00,45,20,3,,
1490,10/25/08 0:00,4568,20,2,,
1491,10/25/08 0:00,5016,20,2,,
1492,10/25/08 0:00,5354,20,4,,
1493,10/25/08 0:00,5352,37,4,,
1494,10/25/08 0:00,5026,37,3,,
1495,10/25/08 0:00,102,20,2,,
1496,10/25/08 0:00,108,20,1,,
1497,10/25/08 0:00,4514,20,2,,
1498,10/25/08 0:00,3069,20,2,,
1499,10/25/08 0:00,100,20,2,,
1500,10/25/08 0:00,2798,20,2,,
1501,10/25/08 0:00,4507,20,1,,
1502,10/25/08 0:00,3279,20,2,,
1503,10/25/08 0:00,107,20,1,,
1504,10/25/08 0:00,110,20,2,,
1505,10/25/08 0:00,4845,20,2,,
1506,10/25/08 0:00,4082,20,1,,
1507,10/25/08 0:00,2811,20,1,,
1508,10/25/08 0:00,5257,20,1,,
1509,10/25/08 0:00,5030,20,1,,
1510,10/25/08 0:00,4587,20,1,,
1511,10/25/08 0:00,3041,20,4,,
1512,10/25/08 0:00,3036,20,6,,
1513,10/25/08 0:00,2981,20,6,,
1514,10/25/08 0:00,74,20,6,,
1515,10/25/08 0:00,73,20,5,,
1516,10/25/08 0:00,2964,20,3,,
1517,10/25/08 0:00,70,20,2,,
1518,10/25/08 0:00,3953,20,2,,
1519,10/25/08 0:00,5192,37,1,,
1520,10/25/08 0:00,179,41,1,,
1521,10/25/08 0:00,3014,37,60,,
1522,10/25/08 0:00,2397,4,60,,
1523,10/25/08 0:00,2962,20,1,,
1524,10/25/08 0:00,336,20,1,,
1525,10/25/08 0:00,151,20,3,,
1526,10/25/08 0:00,144,20,3,,
1527,10/25/08 0:00,158,20,1,,
1528,10/25/08 0:00,4526,20,1,,
1529,10/25/08 0:00,5366,20,1,,
1530,10/25/08 0:00,150,20,2,,
1531,10/25/08 0:00,4577,20,2,,
1532,10/25/08 0:00,165,20,2,,
1533,10/25/08 0:00,155,20,1,,
1534,10/25/08 0:00,257,16,1,,
1535,10/25/08 0:00,3591,16,2,,
1536,10/25/08 0:00,213,16,1,,
1537,10/25/08 0:00,4324,16,1,,
1538,10/25/08 0:00,4317,16,1,,
1539,10/25/08 0:00,5010,37,30,,
1540,10/25/08 0:00,5057,20,2,,
1541,10/25/08 0:00,339,20,1,,
1542,10/25/08 0:00,5042,20,2,,
1543,10/25/08 0:00,4324,20,1,,
1544,10/25/08 0:00,3086,20,1,,
1545,10/25/08 0:00,86,20,1,,
1546,10/25/08 0:00,253,20,2,,
1547,10/25/08 0:00,3063,5,2,,
1548,10/25/08 0:00,3868,5,2,,
1549,10/25/08 0:00,190,20,3,,
1550,10/25/08 0:00,5045,20,1,,
1551,10/25/08 0:00,4073,20,2,,
1552,10/25/08 0:00,3919,20,1,,
1553,10/25/08 0:00,5208,20,1,,
1554,10/25/08 0:00,4593,20,1,,
1555,10/25/08 0:00,5217,20,1,,
1556,10/25/08 0:00,5231,20,2,,
1557,10/25/08 0:00,4148,20,1,,
1558,10/25/08 0:00,230,20,2,,
1559,10/25/08 0:00,4431,20,2,,
1560,10/25/08 0:00,320,20,1,,
1561,10/25/08 0:00,4437,20,1,,
1562,10/25/08 0:00,286,20,2,,
1563,10/25/08 0:00,294,20,2,,
1564,10/25/08 0:00,297,20,1,,
1565,10/25/08 0:00,5375,20,1,,
1566,10/25/08 0:00,3573,20,2,,
1567,10/25/08 0:00,3094,20,2,,
1568,10/25/08 0:00,3480,20,1,,
1569,10/25/08 0:00,4542,20,1,,
1570,10/25/08 0:00,5367,20,1,,
1571,10/25/08 0:00,300,20,1,,
1572,10/25/08 0:00,2747,20,2,,
1573,10/25/08 0:00,3555,20,1,,
1574,10/25/08 0:00,4502,20,1,,
1575,10/25/08 0:00,2790,20,1,,
1576,10/25/08 0:00,2787,20,1,,
1577,10/25/08 0:00,3048,20,1,,
1578,10/25/08 0:00,239,20,1,,
1579,10/25/08 0:00,237,20,1,,
1580,10/25/08 0:00,6,20,1,,
1581,10/25/08 0:00,1,20,2,,
1582,10/25/08 0:00,2,20,1,,
1583,10/25/08 0:00,5203,20,3,,
1584,10/25/08 0:00,5376,20,1,,
1585,10/25/08 0:00,2,20,1,,
1586,10/20/09 0:00,5469,19,12,,
1587,10/20/09 0:00,2598,19,2,,
1588,10/20/09 0:00,5495,19,1,,
1589,10/20/09 0:00,3223,19,13,,
1590,10/20/09 0:00,2596,19,3,,
1591,10/20/09 0:00,1238,19,24,,
1592,10/20/09 0:00,3176,19,15,,
1593,10/20/09 0:00,2670,19,3,,
1594,10/20/09 0:00,3680,19,19,,
1595,10/20/09 0:00,3177,19,8,,
1596,10/20/09 0:00,808,19,46,,
1597,10/20/09 0:00,5504,19,17,,
1598,10/20/09 0:00,809,19,10,,
1599,10/20/09 0:00,4628,19,1,,
1600,10/20/09 0:00,1276,19,7,,
1601,10/20/09 0:00,5440,19,19,,
1602,10/20/09 0:00,5562,19,1,,
1603,10/20/09 0:00,4160,19,18,,
1604,10/20/09 0:00,23,19,6,,
1605,10/20/09 0:00,3222,19,1,,
1606,10/20/09 0:00,3177,19,6,actually unknown,
1607,10/20/09 0:00,5292,20,8,,
1608,10/20/09 0:00,2437,19,71,,
1609,10/20/09 0:00,4926,20,16,,
1610,10/20/09 0:00,3309,19,11,,
1611,10/20/09 0:00,819,19,6,,
1612,10/20/09 0:00,822,19,2,,
1613,10/20/09 0:00,4984,19,1,,
1614,10/20/09 0:00,4629,19,1,,
1615,10/20/09 0:00,3249,19,6,,
1616,10/20/09 0:00,5544,19,2,,
1617,10/20/09 0:00,4322,19,1,,
1618,10/20/09 0:00,5558,19,23,,
1619,10/20/09 0:00,3685,19,25,,
1620,10/20/09 0:00,4464,19,9,,
1621,10/20/09 0:00,1349,19,40,,
1622,10/20/09 0:00,4720,19,19,,
1623,10/20/09 0:00,2761,19,31,,
1624,10/20/09 0:00,1353,19,20,,
1625,10/20/09 0:00,4182,19,3,,
1626,10/20/09 0:00,3428,19,11,,
1627,10/20/09 0:00,3844,19,4,,
1628,10/20/09 0:00,4998,20,2,,
1629,10/20/09 0:00,4988,20,3,,
1630,10/20/09 0:00,833,19,1,,
1631,10/20/09 0:00,5128,20,4,,
1632,10/20/09 0:00,5288,20,5,,
1633,10/20/09 0:00,1355,19,9,,
1634,10/20/09 0:00,3539,19,5,,
1635,10/20/09 0:00,4722,19,17,,
1636,10/20/09 0:00,4725,19,7,,
1637,10/20/09 0:00,3425,19,2,,
1638,10/20/09 0:00,2731,19,30,,
1639,10/20/09 0:00,858,19,10,,
1640,10/20/09 0:00,4970,19,32,,
1641,10/20/09 0:00,4726,19,15,,
1642,10/20/09 0:00,862,19,1,,
1643,10/20/09 0:00,865,20,5,,
1644,10/20/09 0:00,869,20,6,,
1645,10/20/09 0:00,882,20,1,,
1646,10/20/09 0:00,4631,20,2,,
1647,10/20/09 0:00,871,20,6,,
1648,10/20/09 0:00,879,20,5,,
1649,10/20/09 0:00,2497,20,2,,
1650,10/20/09 0:00,2500,20,11,actually unknown,
1651,10/20/09 0:00,856,19,4,,
1652,10/20/09 0:00,852,19,1,,
1653,10/20/09 0:00,3540,19,12,,
1654,10/20/09 0:00,4166,19,4,,
1655,10/20/09 0:00,887,20,1,,
1656,10/20/09 0:00,888,20,4,,
1657,10/20/09 0:00,4632,20,3,,
1659,10/20/09 0:00,4950,37,41,,
1660,10/20/09 0:00,5534,19,7,,
1661,10/20/09 0:00,896,19,9,,
1662,10/20/09 0:00,2951,19,3,,
1663,10/20/09 0:00,5535,12,2,,
1664,10/20/09 0:00,5311,20,2,,
1665,10/20/09 0:00,2872,19,2,,
1666,10/20/09 0:00,1379,19,5,,
1667,10/20/09 0:00,1380,19,2,,
1668,10/20/09 0:00,3722,19,5,,
1669,10/20/09 0:00,900,19,7,,
1670,10/20/09 0:00,901,19,9,,
1671,10/20/09 0:00,1284,19,8,,
1672,10/20/09 0:00,902,19,3,,
1673,10/20/09 0:00,1385,19,6,,
1674,10/20/09 0:00,1386,19,7,,
1675,10/20/09 0:00,1249,19,2,,
1676,10/20/09 0:00,2586,19,5,,
1677,10/20/09 0:00,5554,19,6,,
1678,10/20/09 0:00,3182,19,18,,
1679,10/20/09 0:00,1616,19,9,,
1680,10/20/09 0:00,897,19,1,,
1681,10/20/09 0:00,4277,19,1,,
1682,10/20/09 0:00,884,20,1,,
1683,10/20/09 0:00,878,20,2,,
1684,10/20/09 0:00,4729,19,19,,
1685,10/20/09 0:00,4731,19,7,,
1686,10/20/09 0:00,5132,19,5,,
1687,10/20/09 0:00,2526,19,6,,
1688,10/20/09 0:00,4733,19,28,,
1689,10/20/09 0:00,1394,19,19,,
1690,10/20/09 0:00,5691,19,9,,
1691,10/20/09 0:00,1395,19,19,,
1692,10/20/09 0:00,4892,19,16,,
1693,10/20/09 0:00,3261,19,6,,
1694,10/20/09 0:00,4893,19,1,,
1695,10/20/09 0:00,4466,19,18,,
1696,10/20/09 0:00,4894,19,9,,
1697,10/20/09 0:00,4733,19,13,,
1698,10/20/09 0:00,918,19,19,,
1699,10/20/09 0:00,913,19,6,,
1700,10/20/09 0:00,5557,19,3,,
1701,10/20/09 0:00,2638,19,9,,
1702,10/20/09 0:00,4734,19,5,,
1703,10/20/09 0:00,920,19,24,,
1704,10/20/09 0:00,3403,19,10,,
1705,10/20/09 0:00,1399,19,11,,
1706,10/20/09 0:00,1400,19,72,,
1708,10/20/09 0:00,937,19,18,,
1709,10/20/09 0:00,4735,19,13,,
1710,10/20/09 0:00,3695,19,13,,
1711,10/20/09 0:00,4634,19,2,,
1712,10/20/09 0:00,4800,19,13,,
1713,10/20/09 0:00,5501,19,1,,
1714,10/20/09 0:00,4900,19,9,,
1715,10/20/09 0:00,4232,19,13,,
