PlantingID,DatePlanted,ItemID,UnitID,NumberOfUnits,PlantingComments,LocationID
11977,3/26/11 0:00,4506,5,5  1/5 ,,
11978,3/26/11 0:00,100,5,4  4/5 ,,
11979,3/26/11 0:00,3279,5,5  8/15,,
11980,3/26/11 0:00,3118,5,11  1/3 ,Misc. from Pooh,
11981,3/26/11 0:00,5970,39,84,Misc.,
11982,3/28/11 0:00,4566,5,6  2/3 ,,
11983,3/28/11 0:00,2781,5,13  2/5 ,,
11984,3/28/11 0:00,4358,5,8  8/15,,
11985,3/28/11 0:00,2818,5,8,,
11986,3/28/11 0:00,2776,5,8  8/15,,
11987,3/28/11 0:00,6075,5,5  1/5 ,,
11988,3/28/11 0:00,2379,5,8  2/5 ,,
11989,3/28/11 0:00,4826,5,7  3/5 ,,
11990,3/28/11 0:00,222,5,2,,
11991,3/28/11 0:00,4978,5,2  2/15,,
11992,3/28/11 0:00,2780,5,7  3/5 ,,
11993,3/29/11 0:00,2388,5,3  2/5 ,,
11994,3/29/11 0:00,6114,5,3  2/5 ,,
11995,3/29/11 0:00,6113,5,3  1/3 ,,
11996,3/29/11 0:00,5972,5,3  1/5 ,,
11997,3/29/11 0:00,5822,5,3  1/3 ,,
11998,3/29/11 0:00,5783,5,2  3/5 ,,
11999,3/29/11 0:00,2390,5,5  3/5 ,,
12000,3/29/11 0:00,5272,5,25  4/15,,
12002,3/29/11 0:00,2387,5,9  1/5 ,,
12003,3/29/11 0:00,2386,5,4,,
12004,3/29/11 0:00,5978,5,2  8/15,,
12005,3/29/11 0:00,4823,5,2  3/5 ,,
12006,3/29/11 0:00,2383,5,3  2/5 ,,
12007,3/29/11 0:00,5782,5,2  8/15,,
12008,3/29/11 0:00,4825,5,3  3/5 ,,
12009,3/29/11 0:00,5979,5,1  3/5 ,,
12010,3/29/11 0:00,2385,5,8  8/15,,
12011,3/29/11 0:00,3293,5,3  3/5 ,,
12012,3/29/11 0:00,2777,5,8  4/5 ,,
12013,3/29/11 0:00,5777,5,2 14/15,,
12014,3/29/11 0:00,5778,5,8  7/15,,
12015,3/29/11 0:00,5973,5,5  1/3 ,,
12016,3/29/11 0:00,5824,5,3  2/5 ,,
12017,3/29/11 0:00,5825,5,3  2/5 ,,
12018,3/29/11 0:00,2778,5,3,,
12019,3/29/11 0:00,4360,5,14  1/15,,
12020,3/29/11 0:00,4824,5,2  8/15,,
12021,3/29/11 0:00,4359,5,8  8/15,,
12022,3/29/11 0:00,5768,5,2  2/5 ,,
12023,3/29/11 0:00,2962,5,13  7/15,,
12024,3/29/11 0:00,3531,5,5  7/15,,
12025,3/29/11 0:00,5781,5,5  2/5 ,,
12026,3/30/11 0:00,3299,5,5  2/5 ,,
12027,3/30/11 0:00,3302,5,10 14/15,,
12028,3/30/11 0:00,3294,5,5  3/5 ,,
12029,3/30/11 0:00,3296,5,5  3/5 ,,
12030,3/30/11 0:00,3290,5,22  2/5 ,,
12031,3/30/11 0:00,3304,5,5 11/15,,
12032,3/30/11 0:00,3295,5,11  2/15,,
12033,3/30/11 0:00,3298,5,5  3/5 ,,
12034,3/30/11 0:00,3303,5,16 11/15,,
12035,3/30/11 0:00,5776,5,4  8/15,,
12036,3/30/11 0:00,2170,5,4 4/5,,
12037,3/30/11 0:00,3301,5,5  7/15,,
12038,3/30/11 0:00,3300,5,5  3/5 ,,
12039,3/30/11 0:00,3305,5,5  2/5 ,,
12040,3/30/11 0:00,5726,5,3  1/3 ,,
12041,3/30/11 0:00,5727,5,3  1/3 ,,
12042,3/30/11 0:00,5725,5,6  4/5 ,,
12043,3/30/11 0:00,5976,5,5 3/5,,
12044,3/30/11 0:00,5181,5,5 3/5,,
12045,3/30/11 0:00,2318,5,2  3/5 ,,
12046,3/30/11 0:00,4844,5,3 11/15,,
12047,3/30/11 0:00,6073,5,5  3/5 ,,
12048,3/30/11 0:00,4841,5,9  1/3 ,,
12049,3/30/11 0:00,5273,5,11 1/5,,
12050,3/30/11 0:00,2406,5,22  2/5 ,,
12051,3/30/11 0:00,5277,5,5 3/5,,
12052,3/31/11 0:00,6109,5,3  1/3 ,,
12053,3/31/11 0:00,4367,5,5  8/15,,
12054,3/31/11 0:00,5394,5,5  1/15,,
12055,3/31/11 0:00,3939,5,5 3/5,,
12056,3/31/11 0:00,5779,5,5 3/5,,
12057,3/31/11 0:00,5780,5,5 3/5,,
12058,3/31/11 0:00,4431,5,12  1/5 ,,
12059,3/31/11 0:00,303,5,1  3/5 ,,
12060,3/31/11 0:00,4432,5,2  7/15,,
12061,3/31/11 0:00,5237,5,6 4/5,,
12062,3/31/11 0:00,3480,5,10  1/3 ,,
12063,3/31/11 0:00,299,5,9  1/5 ,,
12064,3/31/11 0:00,3394,5,4 11/15,,
12065,3/31/11 0:00,5969,5,5  8/15,,
12066,3/31/11 0:00,3479,5,4 11/15,,
12067,3/31/11 0:00,3892,5,6 11/15,,
12068,3/31/11 0:00,253,5,2 14/15,,
12069,3/31/11 0:00,3927,5,2,,
12070,3/31/11 0:00,151,5,1 11/15,,
12071,3/31/11 0:00,6033,5,3 11/15,,
12072,3/31/11 0:00,3891,5,9  4/5 ,,
12073,3/31/11 0:00,5363,5,3,,
12074,3/31/11 0:00,4105,5,1  3/5 ,,
12075,3/31/11 0:00,4542,5,1  3/5 ,,
12076,3/31/11 0:00,6103,5,3  2/5 ,,
12077,3/31/11 0:00,294,5,1 13/15,,
12078,3/31/11 0:00,5107,5,4  4/5 ,,
12079,3/31/11 0:00,4621,5,16  3/5 ,,
12080,4/1/11 0:00,4595,5,4,,
12081,4/3/11 0:00,4365,5,10,,
12082,4/3/11 0:00,4810,5,16 11/15,,
12083,4/3/11 0:00,5989,5,3  1/15,,
12084,4/3/11 0:00,3028,5,7  3/5 ,,
12085,4/3/11 0:00,2202,5,18 13/15,,
12086,4/3/11 0:00,4362,5,20  7/15,,
12087,4/3/11 0:00,6067,5,25  2/5 ,'Rubrom',
12088,4/5/11 0:00,5840,5,3  1/3 ,Yellow,
12089,4/5/11 0:00,2421,5,13  3/5 ,,
12091,4/6/11 0:00,2118,5,13  3/5 ,,
12092,4/6/11 0:00,5809,5,8  8/15,,
12093,4/6/11 0:00,1543,5,8  7/15,,
12094,4/6/11 0:00,1542,5,8  7/15,,
12095,4/7/11 0:00,3030,5,3  4/5 ,,
12096,4/7/11 0:00,1645,5,10  1/5 ,,
12097,4/7/11 0:00,5146,5,11  3/5 ,,
12098,4/7/11 0:00,5145,5,5 11/15,Red Shades,
12099,4/7/11 0:00,4717,5,11  3/5 ,,
12100,4/7/11 0:00,6051,5,7,,
12101,4/7/11 0:00,2237,5,3  2/5 ,,
12102,4/7/11 0:00,5799,5,4  3/5 ,,
12103,4/7/11 0:00,2231,5,4  2/5 ,,
12104,4/7/11 0:00,5793,5,2  2/3 ,,
12105,4/7/11 0:00,2233,5,2,Lavender,
12106,4/7/11 0:00,3790,20,45,,
12107,4/7/11 0:00,3726,20,44,,
12108,4/7/11 0:00,3436,20,60,,
12109,4/7/11 0:00,5998,20,14,,
12110,4/7/11 0:00,5191,48,5,Two to a pot,
12111,4/7/11 0:00,5441,48,5,Two to a pot,
12112,4/8/11 0:00,3536,5,9 11/15,Purpurascens,
12113,4/8/11 0:00,224,5,4,,
12114,4/8/11 0:00,5264,5,2 13/15,,
12115,4/8/11 0:00,3895,5,3,With yellow flower,
12116,4/8/11 0:00,5053,5,4 11/15,,
12117,4/8/11 0:00,2817,5,6 13/15,Ugly cuts,
12118,4/8/11 0:00,6108,5,4  4/5 ,,
12119,4/8/11 0:00,3535,5,11,,
12120,4/8/11 0:00,2852,5,13  8/15,,
12121,4/8/11 0:00,2853,5,8  2/5 ,,
12122,4/8/11 0:00,2775,5,5  3/5 ,,
12123,4/8/11 0:00,5233,5,5  3/5 ,,
12124,4/8/11 0:00,2435,5,4,,
12125,4/8/11 0:00,5772,5,10,,
12126,4/8/11 0:00,5232,5,11  1/5 ,,
12127,4/11/11 0:00,1265,5,7,,
12128,4/11/11 0:00,1265,32,2,,
12129,4/11/11 0:00,6227,48,6,,
12131,4/14/11 0:00,6120,5,5 3/5,,
12132,4/14/11 0:00,2330,5,11  4/15,,
12133,4/14/11 0:00,1330,5,11  1/15,,
12134,4/14/11 0:00,3960,5,3,,
12135,4/14/11 0:00,3307,5,2  3/5 ,Variegated,
12136,4/14/11 0:00,4930,19,2 1/2,Yellow Belden,
12137,4/14/11 0:00,6092,19,1 1/4,Yellow Belden,
12138,4/14/11 0:00,5189,19,1 1/4,Yellow Belden,
12139,4/14/11 0:00,5325,5,15-Nov,White,
12140,4/14/11 0:00,5844,5,5  1/3 ,,
12141,4/14/11 0:00,20,5,1  1/3 ,White,
12142,4/14/11 0:00,2964,48,11,,
12143,4/14/11 0:00,5719,48,11,,
12144,4/14/11 0:00,2982,48,20,,
12145,4/14/11 0:00,72,48,21,,
12146,4/14/11 0:00,5892,48,20,,
12147,4/14/11 0:00,4496,48,10,,
12148,4/14/11 0:00,4448,5,4,,
12149,4/16/11 0:00,3003,5,6,,
12152,5/7/11 0:00,1620,5,13,,
12153,5/7/11 0:00,4763,5,4 11/15,,
12154,5/7/11 0:00,1635,5,5,,
12155,5/7/11 0:00,4719,5,3,,
12156,5/14/11 0:00,4448,5,2,,
12157,5/14/11 0:00,4775,5,6 14/15,,
12158,5/14/11 0:00,4776,5,7,,
12160,5/16/11 0:00,4875,5,2  2/15,,
12161,5/20/11 0:00,1462,6,1,,
12162,5/20/11 0:00,1456,6,1 13/28,,
12163,5/20/11 0:00,1461,6,2  3/14,,
12164,5/20/11 0:00,1459,6,2  4/7 ,,
12165,5/20/11 0:00,1463,6,7  1/2 ,,
12167,6/8/11 0:00,1559,6,1 11/28,African,
12168,3/8/11 0:00,3622,5,5  8/15,,
12169,3/11/11 0:00,236,4,12,,
12170,3/21/11 0:00,2439,6,33,,
12171,3/24/11 0:00,5990,5,6  4/5 ,,
12172,3/31/11 0:00,6105,5,3  2/5 ,,
12176,3/7/11 0:00,3931,2,8,,
12177,3/7/11 0:00,4329,2,18,,
12178,3/7/11 0:00,2880,2,17,,
12179,3/7/11 0:00,3935,2,17,,
12180,3/7/11 0:00,4330,2,8,,
12181,3/7/11 0:00,3932,2,17,,
12182,3/7/11 0:00,4655,2,8,,
12183,3/7/11 0:00,3933,2,8,,
12184,3/7/11 0:00,3934,2,17,,
12185,3/7/11 0:00,4335,2,8,,
12186,3/7/11 0:00,5413,2,8,,
12187,3/7/11 0:00,5241,2,17,,
12188,3/7/11 0:00,1514,2,8,,
12189,3/7/11 0:00,1515,2,17,,
12190,3/7/11 0:00,5411,2,8,,
12191,3/7/11 0:00,5242,2,8,,
12192,3/7/11 0:00,5243,2,17,,
12193,3/7/11 0:00,5988,2,17,,
12194,3/7/11 0:00,5811,2,8,,
12195,3/7/11 0:00,5414,2,8,,
12196,3/7/11 0:00,5812,2,8,,
12197,3/7/11 0:00,5247,2,16,,
12198,3/7/11 0:00,5814,2,8,,
12199,3/7/11 0:00,4337,2,8,,
12200,3/7/11 0:00,1599,2,8,,
12201,3/7/11 0:00,1598,2,8,,
12202,3/7/11 0:00,5240,2,11 1/2,,
12203,3/16/11 0:00,3658,7,5,,
12204,3/16/11 0:00,4769,7,2 1/2,,
12205,3/16/11 0:00,3659,7,5 1/8,,
12206,3/16/11 0:00,4783,7,5 1/2,,
12207,3/17/11 0:00,6032,7,5,,
12208,3/17/11 0:00,4776,7,1 2/3,,
12209,3/17/11 0:00,4775,7,1 1/3,,
12210,3/17/11 0:00,2145,1,10,,
12211,3/17/11 0:00,2147,1,8 7/8,,
12212,3/17/11 0:00,4338,1,8 7/8,,
12213,3/17/11 0:00,3330,1,8 7/8,,
12214,3/17/11 0:00,5393,1,8 7/8,,
12215,3/21/11 0:00,1559,2,22,,
12216,3/21/11 0:00,4154,2,16,,
12217,3/23/11 0:00,4861,2,20,,
12218,3/23/11 0:00,3172,2,9,,
12219,3/23/11 0:00,5424,2,8 3/4,,
12220,4/2/11 0:00,6016,15,9  1/5 ,,
12221,4/2/11 0:00,1625,15,9  2/5 ,,
12223,4/7/11 0:00,1592,2,5,,
12224,4/7/11 0:00,4176,2,3,,
12225,4/7/11 0:00,3691,2,5 1/2,,
12227,4/5/11 0:00,5341,2,8 7/8,,
12228,4/5/11 0:00,4113,2,17 1/2,,
12229,4/5/11 0:00,5335,2,8 5/8,,
12230,4/5/11 0:00,4664,2,9,,
12231,4/5/11 0:00,4665,2,8 5/8,,
12232,4/5/11 0:00,5336,2,8 3/4,,
12233,4/5/11 0:00,5694,2,8 3/8,,
12234,4/5/11 0:00,5337,2,8 3/4,,
12235,4/5/11 0:00,5338,2,8 7/8,,
12236,4/5/11 0:00,5339,2,17 7/8,,
12237,4/5/11 0:00,2628,2,8 1/2,,
12238,4/5/11 0:00,1545,2,26 5/8,,
12239,4/5/11 0:00,3153,2,17 1/2,,
12240,4/5/11 0:00,1546,2,16 7/8,,
12241,4/5/11 0:00,1548,2,17 1/8,,
12242,4/5/11 0:00,4668,2,8 1/2,,
12243,4/5/11 0:00,4667,2,8 1/2,,
12244,4/5/11 0:00,4332,2,8 7/8,,
12245,4/5/11 0:00,1581,2,9 3/4,,
12246,4/5/11 0:00,2632,2,8 7/8,,
12247,4/5/11 0:00,4672,2,9 5/8,,
12248,4/5/11 0:00,1584,2,9 5/8,,
12249,4/5/11 0:00,1586,2,9 1/8,,
12250,4/5/11 0:00,1587,2,8,,
12251,4/5/11 0:00,5342,2,8 5/8,,
12252,4/5/11 0:00,5695,2,10 11/16,,
12253,4/11/11 0:00,5450,15,4,,
12254,4/11/11 0:00,5450,7,2,,
12256,4/12/11 0:00,5902,2,6,,
12257,4/12/11 0:00,3800,2,2 5/8,,
12258,4/12/11 0:00,1671,1,8,,
12259,4/12/11 0:00,3666,2,6,,
12260,4/13/11 0:00,2616,2,6,,
12261,4/13/11 0:00,6132,2,5,,
12262,4/13/11 0:00,6131,2,5 3/8,,
12263,4/13/11 0:00,4770,2,8,,
12264,4/13/11 0:00,2716,15,8,,
12265,4/13/11 0:00,6126,2,4,,
12266,4/13/11 0:00,1670,15,2,,
12267,4/13/11 0:00,1695,2,6,,
12268,4/13/11 0:00,1340,2,8,,
12269,4/13/11 0:00,4790,2,4,,
12270,4/13/11 0:00,5444,7,1,,
12271,4/13/11 0:00,2726,2,6,,
12272,4/13/11 0:00,1311,2,1,,
12273,4/13/11 0:00,4795,15,2,,
12274,4/13/11 0:00,4795,7,1,,
12275,4/13/11 0:00,4156,2,8,,
12276,4/16/11 0:00,5149,2,5,,
12277,4/16/11 0:00,1311,2,5,,
12278,4/16/11 0:00,1224,2,4 3/8,,
12279,4/16/11 0:00,4354,2,3,,
12280,4/16/11 0:00,1568,2,11,,
12281,4/16/11 0:00,278,2,4,,
12282,4/16/11 0:00,1565,2,5,,
12283,4/16/11 0:00,3712,2,6,,
12284,4/16/11 0:00,3712,7,3,,
12285,4/16/11 0:00,6025,7,4-Mar,,
12286,4/16/11 0:00,1329,2,2,,
12287,4/16/11 0:00,4242,2,5,,
12288,4/16/11 0:00,4242,7,2,,
12289,4/16/11 0:00,1571,2,3,,
12290,4/16/11 0:00,1571,7,1,,
12292,4/18/11 0:00,1243,15,10  9/10,,
12293,4/18/11 0:00,1461,2,5,,
12294,4/18/11 0:00,1461,7,1,,
12295,4/18/11 0:00,1462,2,10,,
12296,4/18/11 0:00,1462,7,3,,
12297,4/18/11 0:00,1463,2,15,,
12298,4/18/11 0:00,1463,7,3,,
12299,4/18/11 0:00,1456,2,10,,
12300,4/18/11 0:00,1456,7,2-Jan,,
12301,4/18/11 0:00,4788,2,3 3/8,,
12302,4/18/11 0:00,2749,2,2 5/8,,
12303,4/18/11 0:00,1193,15,4  3/5 ,,
12304,4/18/11 0:00,5420,2,3,,
12305,4/18/11 0:00,5421,2,3,,
12306,4/18/11 0:00,220,15,8  3/5 ,,
12307,4/19/11 0:00,3689,15,5,,
12308,4/19/11 0:00,1373,2,5,,
12309,4/19/11 0:00,6014,15,7,,
12310,4/19/11 0:00,5422,15,10,,
12311,4/19/11 0:00,3159,15,5,,
12312,4/19/11 0:00,2606,15,13,,
12313,4/19/11 0:00,4872,15,5,,
12314,4/19/11 0:00,6124,15,5,,
12315,4/20/11 0:00,1476,2,22,,
12316,4/20/11 0:00,2613,2,12,,
12317,4/20/11 0:00,2612,2,10,,
12318,4/20/11 0:00,1474,2,10,,
12319,4/20/11 0:00,1472,2,10,,
12320,4/20/11 0:00,1483,2,10,,
12321,4/20/11 0:00,1484,2,17,,
12322,4/20/11 0:00,1227,2,5,,
12323,4/20/11 0:00,3667,2,5,,
12325,4/20/11 0:00,1434,2,17,,
12326,4/20/11 0:00,1435,2,9,,
12327,4/20/11 0:00,1437,2,9,,
12328,4/20/11 0:00,1429,2,35,,
12329,4/20/11 0:00,1438,2,9,,
12330,4/20/11 0:00,1439,2,10,,
12331,4/20/11 0:00,1426,2,26,,
12332,4/20/11 0:00,2297,2,89,,
12333,4/20/11 0:00,5334,2,9,,
12334,4/20/11 0:00,6085,2,17,,
12335,4/20/11 0:00,4669,2,35,,
12336,4/20/11 0:00,6083,2,17,,
12337,4/20/11 0:00,6084,2,9,,
12338,4/20/11 0:00,6077,2,9,,
12339,4/20/11 0:00,6082,2,27,,
12340,4/20/11 0:00,5722,2,9,,
12341,4/20/11 0:00,6079,2,17 1/2,,
12342,4/20/11 0:00,1440,2,10.5,,
12343,4/20/11 0:00,6081,2,9,,
12344,4/20/11 0:00,1443,2,10.5,,
12345,4/20/11 0:00,5345,2,8 7/8,,
12346,4/20/11 0:00,5343,2,9,,
12347,4/20/11 0:00,6080,2,9,,
12348,4/20/11 0:00,1447,2,9,,
12349,4/22/11 0:00,5435,15,6  7/10,,
12350,4/22/11 0:00,5435,8,2,,
12351,4/22/11 0:00,5154,8,2,,
12352,4/22/11 0:00,5154,15,9  2/5 ,,
12353,4/22/11 0:00,4244,8,2,,
12354,4/22/11 0:00,4244,15,9  7/10,,
12355,4/22/11 0:00,5436,8,2,,
12356,4/22/11 0:00,5436,15,7  1/5 ,,
12357,4/22/11 0:00,5437,8,2,,
12358,4/22/11 0:00,5437,15,9  4/5 ,,
12359,4/22/11 0:00,5438,8,2,,
12360,4/22/11 0:00,5438,15,9  3/10,,
12361,4/22/11 0:00,1337,8,2,,
12362,4/22/11 0:00,1337,15,8  4/5 ,,
12363,4/22/11 0:00,3662,8,2,,
12364,4/22/11 0:00,3662,15,8  2/5 ,,
12365,4/22/11 0:00,3663,8,2,,
12366,4/22/11 0:00,3663,15,8  4/5 ,,
12367,4/22/11 0:00,1605,8,1,,
12368,4/22/11 0:00,1605,15,6  9/10,,
12369,4/22/11 0:00,1606,8,2,,
12370,4/22/11 0:00,1606,15,7  4/5 ,,
12371,4/22/11 0:00,1607,8,2,,
12372,4/22/11 0:00,1607,15,7  3/5 ,,
12373,4/22/11 0:00,3719,8,2,,
12374,4/22/11 0:00,3719,15,6  9/10,,
12375,4/22/11 0:00,3718,8,2,,
12376,4/22/11 0:00,3718,15,7  1/5 ,,
12377,4/22/11 0:00,5861,8,2,,
12378,4/22/11 0:00,5861,15,8  1/5 ,,
12379,4/22/11 0:00,6034,8,2,,
12380,4/22/11 0:00,6034,15,3  3/10,,
12381,4/22/11 0:00,5439,8,2,,
12382,4/22/11 0:00,5439,15,12  4/5 ,,
12383,4/22/11 0:00,4441,8,1,,
12384,4/22/11 0:00,4441,15,4  4/5 ,,
12385,4/23/11 0:00,1480,2,10,,
12386,4/23/11 0:00,1481,1,16,,
12387,4/23/11 0:00,1482,1,10,,
12388,4/23/11 0:00,4162,2,10,,
12389,4/23/11 0:00,4162,7,1,,
12390,4/23/11 0:00,6026,2,7,,
12391,4/23/11 0:00,6026,7,2-Jan,,
12393,4/24/11 0:00,1368,15,10,,
12394,4/24/11 0:00,1344,2,37,,
12395,4/26/11 0:00,1487,15,2,,
12396,4/26/11 0:00,1487,8,1  5/14,,
12397,4/26/11 0:00,1488,15,3,,
12398,4/26/11 0:00,1488,8,2,,
12399,4/26/11 0:00,1489,15,16,,
12400,4/26/11 0:00,1489,8,10,,
12401,4/26/11 0:00,3664,15,9  1/2 ,,
12402,4/26/11 0:00,3664,8,5,,
12403,4/26/11 0:00,4171,15,3  4/5 ,,
12404,4/26/11 0:00,4171,8,2,,
12405,4/26/11 0:00,1631,15,6  1/2 ,,
12406,4/26/11 0:00,1631,8,4,,
12407,4/26/11 0:00,1632,15,9  1/2 ,,
12408,4/26/11 0:00,1632,8,4,,
12409,4/26/11 0:00,3644,15,5  7/10,,
12410,4/26/11 0:00,3644,8,3 11/28,,
12411,4/26/11 0:00,5881,15,1  2/5 ,,
12412,4/26/11 0:00,5881,8,1  1/12,,
12413,4/26/11 0:00,1324,15,3  3/10,,
12414,4/26/11 0:00,1324,8,2,,
12415,4/26/11 0:00,3637,15,2,,
12416,4/26/11 0:00,3637,8,1,,
12417,4/26/11 0:00,1497,15,9  7/10,,
12418,4/26/11 0:00,1497,8,8,,
12419,4/26/11 0:00,1633,15,7,,
12420,4/26/11 0:00,1633,8,4,,
12421,4/26/11 0:00,5427,33,1,,
12422,4/26/11 0:00,5427,8,1,,
12423,4/26/11 0:00,3640,8,50/84,,
12424,4/26/11 0:00,4875,32,1,,
12425,5/16/11 0:00,3641,15,2  3/5 ,,
12426,5/16/11 0:00,3641,8,3  1/12,,
12427,5/16/11 0:00,1333,15,4  7/10,,
12428,5/16/11 0:00,1333,8,4,,
12429,5/16/11 0:00,3642,15,2,,
12430,5/16/11 0:00,3642,8,83/84,,
12431,5/16/11 0:00,2875,15,2  3/10,,
12432,5/16/11 0:00,2875,8,1 41/84,,
12433,4/27/11 0:00,1343,2,19 1/4,,
12434,4/27/11 0:00,1342,2,9,,
12435,4/28/11 0:00,1367,15,5,,
12436,4/28/11 0:00,4873,2,4,,
12437,4/28/11 0:00,1477,2,8,,
12438,4/28/11 0:00,1478,2,3,,
12439,4/29/11 0:00,4120,2,3 3/4,,
12440,4/29/11 0:00,1344,2,16,,
12441,4/30/11 0:00,5432,2,4,,
12442,4/30/11 0:00,5434,2,4,,
12443,4/30/11 0:00,5433,2,4,,
12444,4/30/11 0:00,1344,2,14 5/8,,
12446,5/4/11 0:00,1625,15,10,,
12447,5/4/11 0:00,2763,2,3,,
12448,4/30/11 0:00,3638,2,4,,
12449,5/4/11 0:00,1213,2,6,,
12450,5/4/11 0:00,4707,2,4,,
12451,5/4/11 0:00,3242,2,4,,
12453,5/5/11 0:00,5416,2,3,,
12454,5/5/11 0:00,3635,2,3,,
12455,5/5/11 0:00,3230,15,2  2/5 ,,
12456,5/5/11 0:00,1625,15,8  3/10,,
12457,5/5/11 0:00,5865,2,3,,
12458,5/5/11 0:00,4704,2,2 7/8,,
12459,5/7/11 0:00,3658,1,6 3/4,,
12460,5/7/11 0:00,6032,1,4,,
12461,5/8/11 0:00,4783,1,8,,
12462,5/7/11 0:00,3659,1,7,,
12463,5/7/11 0:00,3686,2,3,,
12464,5/7/11 0:00,3686,7,1,,
12465,5/8/11 0:00,2949,15,3,,
12466,5/8/11 0:00,5322,15,2,,
12467,5/8/11 0:00,2661,2,3,,
12468,5/8/11 0:00,2661,7,1 13/84,,
12469,5/8/11 0:00,5865,15,10-Jun,,
12470,5/8/11 0:00,5490,8,2-Jan,,
12471,5/8/11 0:00,5155,8,71/84,,
12472,5/9/11 0:00,1350,2,6,,
12473,5/9/11 0:00,1351,2,3,,
12474,5/10/11 0:00,5428,15,5,,
12475,5/10/11 0:00,1671,15,4,,
12476,5/17/11 0:00,1344,2,13,,
12478,5/18/11 0:00,5490,2,2,,
12479,5/18/11 0:00,4716,2,3,,
12480,5/18/11 0:00,4716,7,2,,
12481,5/18/11 0:00,1670,15,10-Jun,,
12482,5/18/11 0:00,4781,7,2,,
12484,5/24/11 0:00,1342,2,3 1/2,,
12485,3/5/11 0:00,2853,18,28,3 to a pot,
12486,3/5/11 0:00,2775,18,18,3 to a pot,
12487,3/5/11 0:00,2431,18,24,3 to a pot,
12488,3/5/11 0:00,5232,18,18,3 to a pot,
12489,3/5/11 0:00,5772,18,5,3 to a pot,
12490,3/5/11 0:00,2852,18,17,& Dark Blue 4 to a pot,
12491,3/5/11 0:00,5233,18,19,3 to a pot,
12492,3/5/11 0:00,2853,18,10,White/Scarlet 3 to a pot,
12493,3/5/11 0:00,2853,18,10,Lilac Blue,
12494,3/8/11 0:00,5233,25,2,,
12495,3/8/11 0:00,2853,25,2,,
12496,3/8/11 0:00,5232,25,2,,
12497,3/8/11 0:00,2775,25,2,,
12498,3/8/11 0:00,2435,25,2,,
12499,3/8/11 0:00,4836,25,1,,
12500,3/8/11 0:00,4836,18,6,4 to a pot,
12501,3/8/11 0:00,5232,18,6,Lanai Peach,
12502,3/8/11 0:00,5265,18,82,3 to a pot,
12504,3/9/11 0:00,6088,16,61,,
12505,3/9/11 0:00,6089,16,26,,
12506,3/9/11 0:00,6087,16,26,,
12507,3/9/11 0:00,6086,16,17,,
12508,3/9/11 0:00,6086,16,9,,
12509,3/9/11 0:00,6090,16,22,,
12510,3/10/11 0:00,2775,25,4,,
12511,3/10/11 0:00,5772,25,6,,
12512,3/10/11 0:00,5232,25,7,,
12513,3/10/11 0:00,5265,25,1,,
12514,3/10/11 0:00,2853,25,1,,
12515,3/10/11 0:00,5233,25,1,,
12516,3/11/11 0:00,2210,18,73,,
12517,3/11/11 0:00,5384,18,24,,
12518,3/11/11 0:00,3406,18,21,,
12519,3/11/11 0:00,2208,18,73,,
12520,3/11/11 0:00,5883,18,24,,
12521,3/11/11 0:00,5267,18,49,4 to a pot,
12522,3/11/11 0:00,5408,12,2,,
12523,3/11/11 0:00,5243,12,2,,
12524,3/11/11 0:00,2880,12,2,,
12525,3/11/11 0:00,5247,12,1,,
12526,3/11/11 0:00,5988,12,2,,
12527,3/11/11 0:00,5812,12,2,,
12528,3/11/11 0:00,5242,12,2,,
12529,3/11/11 0:00,1514,12,1,,
12530,3/11/11 0:00,4330,12,2,,
12531,3/15/11 0:00,2330,18,25,,
12532,3/15/11 0:00,5832,18,25,,
12534,3/14/11 0:00,5883,18,12,,
12535,3/14/11 0:00,5384,18,3,,
12536,3/14/11 0:00,2435,3,40,,
12537,3/15/11 0:00,6139,18,17,,
12538,3/15/11 0:00,2867,18,35,,
12539,3/15/11 0:00,2866,18,17,,
12540,3/15/11 0:00,2157,18,35,,
12541,3/15/11 0:00,5775,18,17,,
12542,3/15/11 0:00,5774,18,17,,
12543,3/15/11 0:00,5967,18,17,,
12544,3/15/11 0:00,2158,18,36,,
12545,3/15/11 0:00,5235,18,18,,
12546,3/15/11 0:00,6117,18,25,,
12547,3/15/11 0:00,4840,18,25,,
12549,3/17/11 0:00,2171,16,8,,
12550,3/17/11 0:00,2169,16,8,,
12551,3/17/11 0:00,2167,16,8,,
12552,3/17/11 0:00,2170,16,8,,
12553,3/17/11 0:00,2163,16,8,,
12554,3/17/11 0:00,2165,16,8,,
12555,3/18/11 0:00,2213,16,26,,
12556,3/18/11 0:00,3337,16,9,,
12558,3/25/11 0:00,4823,18,11,,
12559,3/25/11 0:00,5405,18,10,,
12560,3/25/11 0:00,2388,18,10,,
12561,3/25/11 0:00,2780,18,30,,
12562,3/25/11 0:00,5782,18,10,,
12563,3/25/11 0:00,2386,18,10,,
12564,3/25/11 0:00,4825,18,10,,
12565,3/25/11 0:00,2781,18,30,,
12566,3/25/11 0:00,5979,18,20,,
12567,3/25/11 0:00,4824,18,10,,
12568,3/25/11 0:00,2386,18,10,,
12569,3/25/11 0:00,2778,18,10,,
12570,3/25/11 0:00,4358,18,10,,
12571,3/25/11 0:00,5778,18,10,,
12572,3/25/11 0:00,5777,18,10,,
