ItemID,Inactive,Item,Variety,Color,ShouldStock,TypeID,LabelDescription,Definition,PictureLayout,PictureLink,SunConditions
5865,False,Amaranthus opopeo,nan,Red,False,6.0,"Ht. 76"" Great for the back of the border. Awesome bronze foliage with contrasting red flowers. Nice in cutflower arangements.",nan,nan,nan,sun.jpg
5866,False,Panicum elegans,Frosted Explosion,nan,False,6.0,"Ht. 24-32"" An excellent addition to any cutflower garden. It really rocked!",nan,nan,nan,blank.jpg
5867,False,Primula bulleyana,nan,Yellow apricot,False,7.0,"Ht. 12"" A spring bloomer lthat oves moisture and does not disappoint.",nan,nan,nan,blank.jpg
5868,False,Argyreia nervosa,"""WOODY MORNING GLORY""",nan,False,6.0,"Awesome vine, with large silver leaves. Loves to climb and thrives in full sun. Leaves are large and heart shaped. New offering here in 2010.",nan,nan,nan,blank.jpg
5869,False,Senecio,Kilimanjaro,Silver,False,6.0,"Ht. 12-18"" This plant is great! Silver, succulent foliage. Nice upright form. We had this plant a few years back and are excited to again offer to you.",nan,nan,nan,blank.jpg
5870,False,Clarodendrum incisum,Musical Notes,White,False,6.0,Ht. 2-3' Likes full sun to part shade. The flowers are amazing.,nan,nan,nan,blank.jpg
5871,False,Passsiflora violacea,Form # 3,Pink,False,6.0,A heavy blooming passiflora with a nice intense fragrance.,nan,nan,nan,blank.jpg
5872,False,Vigna caracalla or Phaseolus caracalla,"""Snail Flower"" or ""Corkscrew Vine""",Lavender White,False,6.0,A climber that can reach a height of 10-12' in one season. This plant is very fragrant.,nan,nan,nan,blank.jpg
5873,False,Aloe polyphylla,Drakensburg,nan,False,6.0,This plant is a really neat little succulent with a spiral form to its leaves. New offering here in 2010.,nan,nan,nan,blank.jpg
5874,False,Echevaria,Rosea,Straw,False,6.0,Green grey suculent leaves with straw colored flowers. New offering here in 2010.,nan,nan,nan,blank.jpg
5875,False,Microsorium musifolium,Crocodyllus,nan,False,6.0,Ht. 2-3' This plant hales from Australia and it gets its name from the leaves that resemble the skin of a reptiles.,nan,nan,nan,blank.jpg
5876,False,Pellaea rotundifolia,Button Fern,Dark Green,False,6.0,This little fern is a real darling. It has a nice habit and is easy to grow indoors and out.,nan,nan,nan,blank.jpg
5877,False,Cryptanthus,Black Mystic,White,False,6.0,This plant makes an excellent houseplant. It is a little plant and is cute and easy to grow. It has leathery foliage.,nan,nan,nan,blank.jpg
5878,False,Cyathea cooperi,"""AUSTRALIAN TREE FERN""",nan,False,6.0,"Many of you love our pet Ferny. We thought you should be able to have some of her siblings. They hate to be dried out, but will not disappoint. We recommend this plant to those who winter their special plants.",nan,nan,nan,blank.jpg
5879,False,Asplenium antiquum,Victoria,nan,False,6.0,This ferns leaves are rippled like ribbon candy. A really nice plant for shade containers or as a housplant. New offering here in 2010.,nan,nan,nan,blank.jpg
5880,False,Bessera Elegens,nan,Coral Red,False,6.0,"Native to Texas and Mexico. Flowers mid-summer through the fall. Ht. 18-24"". Lovely bell shaped coral red flowers. New offering in 2010.",nan,nan,nan,blank.jpg
5881,False,Nasturtium,Night and Day,Mix,False,6.0,"Easy to grow, edible.  Beautiful mix of primrose yellow and mahogany flowers.  This mix is a complete delight.",nan,nan,nan,blank.jpg
5882,False,Ptilotus,Joey,Purple,False,6.0,Very popular purple.  A native to central Australia.  Will excel just about everywhere and we are trying it from seed this year.,nan,nan,nan,blank.jpg
5883,False,Fuchsia,Golden Marinka,Red,False,6.0,"Ht. 18-24"" Nice chartreuse foliage with red flower. New offering here in 2010.",nan,nan,nan,blank.jpg
5884,False,Fuchsia,Mantilla,Salmon,False,6.0,"Most easily remebered, because it has the international American Fuchsia Society registration number 1 New offering here in 2010. Beautiful flower with a unique habit, unfortunately it is a bit of a reluctant bloomer.",nan,nan,nan,blank.jpg
5885,False,Fuchsia,Covergirl,nan,False,6.0,Strong upright habit. New offering in 2010.,nan,nan,nan,blank.jpg
5887,True,Dracena variegata,"""Variegated Spike Plant""",nan,False,6.0,"Ht. 24"" Long deep-green fan foliage adds height to any combination planter.",nan,nan,nan,sun.jpg
5888,True,Iris germanica,Best Bet,Blue,False,7.0,"Ht. 36"" Giant flowers. Blue Flower. Rebloomer.",nan,nan,nan,part-sun_sun.jpg
5889,True,Iris germanica,Violet Turner,Purple,False,7.0,"Ht. 36"" Giant violet flowers. A frgrant rebloomer.",nan,nan,nan,part-sun_sun.jpg
5890,True,Iris germanica,War Chief,Burgundy Red,False,7.0,"Ht. 37"" Giant flowers burnt red. Flowers are held way above the foliage!",nan,nan,nan,part-sun_sun.jpg
5891,False,Colocasia ascuelenta,Elena,Chartreuse,False,6.0,"I am hopeful that this plant will be easier to grow than Xanthasoma 'Lime Zinger', but fil the same niche in the garden. We shall see.",nan,nan,nan,blank.jpg
5892,False,Colocasia ascuelenta,Mojito,Chartreuse/Purple,False,6.0,This plant is new here this year and I am thrilled! It looks so awesome! It is a flashy new elephant ear with gargantuan leaves with bold variegation in very cool chartreuse and darkest purple. Even its stems have rattesnake striping,nan,nan,nan,blank.jpg
5893,False,Dahlia,Karma Prospero,Pink,False,6.0,"New offering here in 2010! These plants were bred specifically for the cutflower industry, so they have wicked strong stems.",nan,nan,nan,blank.jpg
5894,False,Dahlia,Karma Naom,Red,False,6.0,"New offering here in 2010! These plants were bred specifically for the cutflower industry, so they have wicked strong stems.",nan,nan,nan,blank.jpg
5895,False,Dahlia,Karma Corona Yellow,Yellow,False,6.0,"New offering here in 2010! These plants were bred specifically for the cutflower industry, so they have wicked strong stems.",nan,nan,nan,blank.jpg
5896,False,Dahlia,Karma Corona Red,Red,False,6.0,"New offering here in 2010! These plants were bred specifically for the cutflower industry, so they have wicked strong stems.",nan,nan,nan,blank.jpg
5897,False,Ceanothus,Tuxedo,Lavender,False,6.0,"Ht. 36"" in one season, glossy dark chocolate brown leaves.  With lavender blue flowers.  Blooms late summer.  Full sun to part shade.  New offering in 2010.",nan,nan,nan,blank.jpg
5898,False,Dianella tasmanica,Yellow stripe,Purple,False,6.0,Similar to the varegated Dianella but having green and yellow leaves instead of white and green,nan,nan,nan,blank.jpg
5899,True,Rhipsalis,Assorted,White,False,6.0,"These plants are a group of leafless, epiphytic succulents that are found in much of central, South America, and Africa.  They add considerable texture to planter combinations that are rarely found anywhere else.",nan,nan,nan,pt-sun_shade.jpg
5900,False,Cycas panzhihuaensis,Panzihua Sago Palm,Green,False,6.0,"New offering here in 2010. This plant is the most cold hardy of the Cycads, it hails from an area in China that experiences freezing temperatures. In other words it might actually live here IF it is well protectected. Hello global warming. :)",nan,nan,nan,blank.jpg
5901,False,Erigeron,Profusion,White/Pink,False,7.0,"Ht. 8-10"" This perennial will bloom all summer. The daisy like flowers start white and turn to a nice pink.",nan,nan,nan,blank.jpg
5902,False,Nicotiana,Saratoga,Purple Bicolor,False,6.0,"Ht. 10-22"" Bushy plants that can grow in either the sun or the shade. This plant has great color.",nan,nan,nan,blank.jpg
5903,False,Tomato,Orange Fleshed Purple Smudge,Tangerine-Orange,False,8.0,"Vibrant, tangerine-orange with shocking true purple splashed over upper half. Nice, mild taste, good for snacking and cooking. 4-10 ounces.",nan,nan,nan,blank.jpg
5905,False,Tomato,Pink Accordian,Pink,False,8.0,Pink fruit reffled like an accordion. Perfect for specialty markets.,nan,nan,nan,blank.jpg
5906,False,Tomato,Violet Jasper,Purple,False,8.0,"Oriental, pretty violet-purple fruit w/iridescent green streaks. Wt. 1-3 ounces. Smooth and have good tasting, dark purplish-red flesh.",nan,nan,nan,blank.jpg
5907,False,Tomato,Vorlon,Purple,False,8.0,"Bulgaria, stunning purple-black tomato, rich dark flesh, rich, smoky, organic taste.",nan,nan,nan,blank.jpg
5908,False,Tomato,Pineapple,Yellow,False,8.0,"Yellow fruit has red marbling through the flesh, flavor is sweet and fruity, good yields. Up to 2lbs.",nan,nan,nan,blank.jpg
5909,False,Tomato,Striped Roman,Red w/Orange,False,8.0,"Long, pointed, red fruit with wavy orange stripes. A perfect midsize beauty with brillant color, meaty flesh, and excellent flavor.",nan,nan,nan,blank.jpg
5910,False,Watermelon,Kolb's Gem,Green Stripe,False,8.0,"Fruit is nearly round, with sweet red flesh.",nan,nan,nan,blank.jpg
5911,False,Tomatillo,Naranjilla,Yellow-Orange,False,8.0,"Andes, sweet-and-sour taste, 2"" fruit round, yellow-orange perfect for juice",nan,nan,nan,blank.jpg
5912,False,Tomatillo,Wonderberry,Blue-Purple,False,8.0,"Small, good fresh or cooked.  Easy to grow.",nan,nan,nan,blank.jpg
5913,False,Tomatillo,Litchi,Red,False,8.0,"Large plants to 5', w/thorns, sweet red fruit and large white flowers. Size of cherry tomato. So.America.",nan,nan,nan,blank.jpg
5914,False,Gourd,Bule,Green,False,8.0,"Shaped like an 8"" apple, covered in attractive warts, ornamental.",nan,nan,nan,blank.jpg
5915,False,Tomato,Fourth of July,Red,False,8.0,"49 Days, tasty fruits, extra juicy yet firm, big enough for slicing, ripen in early summer, 2 1/2"" across",nan,nan,nan,blank.jpg
5916,False,Spinach,Whale,Dark Green,False,8.0,"Good, early yeilds of oval, dark green, smooth-leafed, resistant to downy mildew",nan,nan,nan,blank.jpg
5917,False,Cucumber,Supremo,Green,False,8.0,"Dk green, uniform and maintain quality & firmness throughout extended picks. Vigorous vines.",nan,nan,nan,blank.jpg
5918,False,Green Soybean,Envy,Green,False,8.0,"Earliest green soybean. 2' tall plants bear an early crop of bright green beans for ""edamame"", fresh shelling, or drying.",nan,nan,nan,blank.jpg
5919,False,Lettuce Oakleaf,Panisse,Green,False,8.0,"Dense, compact green oak. Lime green version of Oscarde. Excellent taste.",nan,nan,nan,blank.jpg
5920,False,Fennel,Orion,Light green,False,8.0,"Large, thick, rounded bulbs. Crisp and tasty with a nice anise flavor.",nan,nan,nan,blank.jpg
5921,False,Okra,Millionaire,Green,False,8.0,"Widely adapted and early maturing. Medium large, sturdy plants, yield large quantities.",nan,nan,nan,blank.jpg
5922,False,Peas,Caselode,Green,False,8.0,"Excellent, sweet taste and slow to turn starchy. 2 1/2 - 3"" pods containing 6-7 med sized peas.",nan,nan,nan,blank.jpg
5923,False,Kohlrabi,Kolibri,Purple,False,8.0,"Large bulbs with uniform, deep purple skin, and nearly fiberless white flesh.",nan,nan,nan,blank.jpg
5924,False,Cucumber,Socrates,Green,False,8.0,"Dk green, thin-skinned, tender, sweet, seedless cucumber. 7-8"" fruits.",nan,nan,nan,blank.jpg
5925,False,Cucumber,Tasty Jade,Green,False,8.0,"Early, slender Japanese cucumbers, high yielding, 11-12"" long fruit with crispy, fresh flavor",nan,nan,nan,blank.jpg
5926,False,Melon,Athena (82),Orange,False,8.0,"Disease tolerant, medium sized, avg 4 lb, well-netted, sutureless.",nan,nan,nan,blank.jpg
5927,False,Mesclun,Ruby Streaks,Green w/red,False,8.0,Excellent dark green and maroon leaf color. Flavor is sweet and slightly pungent.,nan,nan,nan,blank.jpg
5928,False,Pac Choi,Red Choi,Dk Green/red,False,8.0,"Versatile pac choi w/touch of red.  Excellent at micro mix, baby leaf, and full size.",nan,nan,nan,blank.jpg
5929,False,Pac Choi,Mei Qing Choi,Green,False,8.0,"Flat, pale, misty green stems form a thick, heavy base with broad, oval, rich green leaves. One of the most bolt-resistant and uniform varieties.",nan,nan,nan,blank.jpg
5930,False,Beets,Badger Gold,Dk Orange-gold,False,8.0,"Has less zoning, better flesh consistency, slightly rougher shoulders, and darker green leaves.  Very sweet flavor.",nan,nan,nan,blank.jpg
5931,False,Beets,Forono,Deep purple,False,8.0,"Medium height, red-veined greens.  Sweeter taste than other cylindrical beets.",nan,nan,nan,blank.jpg
5932,False,Onion,Guardsman,White,False,8.0,Earliest bunching onion.  Cross between a bunching onion/bulb onion.,nan,nan,nan,blank.jpg
5933,False,Squash,Plato,Dark Green,False,8.0,Fruits are shiny dark green.  Plants are easy to harvest.  Can be grown in the open field or the greenhouse.  Excellent disease resistance package.,nan,nan,nan,blank.jpg
5934,False,Turnips,Hakurei,White,False,8.0,"Flat-round, smooth, whit roots mature early, up to 2"" diameter. Flavor is great raw - sweet and fruity - texture is crisp and tender.",nan,nan,nan,blank.jpg
5935,False,Turnips,Scarlet Queen Red Stems,Red,False,8.0,"Slightly flattened turnips have sweet, crisp, white flesh with spicy, red skin.",nan,nan,nan,blank.jpg
5936,False,Tomato,Cherokee Green,Green,False,8.0,"Unique color, great flavor, medium sized 8+ oz, heirloom fruits.",nan,nan,nan,blank.jpg
5938,False,Mum,Hanna,Orange/Bronze,False,6.0,Early orange color for fall,nan,nan,nan,blank.jpg
5939,False,Mum,Jillian,Lavender,False,6.0,Early lavender for fall,nan,nan,nan,blank.jpg
5940,False,Mum,Miranda,Orange w/dark Center,False,6.0,Orange with darker center,nan,nan,nan,blank.jpg
5941,False,Mum,Tabitha,Red,False,6.0,Scarlet perfect combination,nan,nan,nan,blank.jpg
5942,False,Mum,Ursula,Lavender,False,6.0,Lavender,nan,nan,nan,blank.jpg
5943,False,Lettuce,Red Eye Cos,"Bronze Red, Med Grn",False,8.0,Medium sized romaine with bronze red color and med green color in leaes. Smooth texture.,nan,nan,nan,blank.jpg
5944,False,Pepper,Tomcat,Green- Red,False,8.0,Classy blocky bell with dk green color and thick walls.  Deep red color upon maturity.,nan,nan,nan,blank.jpg
5945,False,Pepper,Sweet garden mingle mix,Various,False,8.0,"Selected mix of highest quality colored peppers. Gr, red, yel, org, chocolate, wht, pink, lilac",nan,nan,nan,blank.jpg
5946,False,Melon,Grand Slam,Deep Orange,False,8.0,"Large uniform size, with improved weight, interior color. Firm flesh, tastes great.",nan,nan,nan,blank.jpg
5947,False,Melon,Ariel,Orange,False,8.0,"Improved Athena with larger fruit, size, and better netting. Longer duration for harvest.",nan,nan,nan,blank.jpg
5948,False,Tomato,Palenque,Red,False,8.0,"Excellent fruit quality, dark red color at maturity.",nan,nan,nan,blank.jpg
5951,False,Cabbage,Famosa,Savoy Blue Green,False,8.0,"2-4 lb. Blue-green heads, yellow tinted interior is filled with great, tender leaves, very good flavor.",nan,nan,nan,blank.jpg
5953,False,Lettuce,Romaine Flashy Trout Back,Green/freckles,False,8.0,"Striking salad mix, spots darken from red to maroon as the lettuce matures.",nan,nan,nan,blank.jpg
5954,False,Pumpkin Miniature,Jack-B-Quik,Orange,False,8.0,"A more ribbed selection of Jack-B-Little, smaller fruit, taller and darker orange fruit.",nan,nan,nan,blank.jpg
5955,False,Pumpkin Miniature,Little October,Orange,False,8.0,1/2 - 3/4 pound class with dark orange fruit and a good dark green handle.,nan,nan,nan,blank.jpg
5956,False,Pumpkin Miniature,Wee-B-Little,Orange,False,8.0,Very carveable fruit plus excellent plant health on a tight bush plant.,nan,nan,nan,blank.jpg
5957,False,Pumpkin Specialty,"""Red Warty Thing""",Bright Orange,False,8.0,"Good eating hubbard type flesh, very hard, thick rind, bright orange/warted.",nan,nan,nan,blank.jpg
5958,False,Corn,Charisma,Bi-color,False,8.0,"A Seneca hybrid that offers quality, size and ear appeal.",nan,nan,nan,blank.jpg
5959,False,Pepper,Gold Crown,Yellow,False,8.0,"Produces smooth, 3-4 lobed, thick walled fruit. Variety has performed well in the Eastern U.S.",nan,nan,nan,blank.jpg
5960,False,Squash- Winter,Blue Magic,Blue,False,8.0,Miniature hybrid Blue Hubbard. An exciting squash for ornamental value as well.,nan,nan,nan,blank.jpg
5961,False,Onion,Fortress,Yellow,False,8.0,"Globe-shaped bulbs that store well.  Excellent bulb size, uniformity, and tolerance to bolting.",nan,nan,nan,blank.jpg
5962,False,Onion,Mt. Whitney,White,False,8.0,"White sweet Spanish type with a consistent globe shape and nice brilliant white scale, averaging jumbo in size.",nan,nan,nan,blank.jpg
5963,False,Onion,Pinot Rouge,Red,False,8.0,"Large size, very dark red and very mild taste.",nan,nan,nan,blank.jpg
5964,False,Tomato,Beorange,Orange,False,8.0,"Average fruit size 170 - 190 grams (6.0 - 6.75 oz) Large Uniform, orange beef steak",nan,nan,nan,blank.jpg
5965,False,Tomato,Tomimaru Muchoo,Pink,False,8.0,Pink beef tomato for loose harvest. Fruits are a deep shiny pink colour and very uniform in shape with good taste,nan,nan,nan,blank.jpg
5966,False,Pepper,Carmen,Red,False,8.0,"Bull's hornk lovely, sweet taste for salads and roasting.",nan,nan,nan,blank.jpg
5967,False,Begonia,Illumination,Gold Picotee,False,6.0,"Large upright, double peachy-yellow flowers. Great in baskets!",nan,nan,nan,pt-sun_shade.jpg
5968,False,Cuphea,Tiny Mice,Red,False,6.0,"Ht. 10-14"" Cupheas rock in containers and in the garden. They require very little attention and work all summer long.",nan,nan,nan,blank.jpg
5969,False,Salvia,Wendy's Wish,Pink,False,6.0,"Ht. 30"" This plant looks and performs very similarly to Salvia Van Houtii Wine. We ordered it first in 2010 and liked enough to order it again this year.",nan,nan,nan,blank.jpg
5970,False,Hedera,Mixed Collection,Green,False,6.0,A mix of prostrate Ivys.,nan,nan,nan,blank.jpg
5971,False,Osteospermum,Sunny Elena,Purple,False,6.0,"This plant is similar in form to ""Lilac Spoon"", but has a darker purple color. New offering here in 2011.",nan,nan,nan,blank.jpg
5972,False,Calibrachoa,Superbells Blackberry Punch,Rose/Purple,False,6.0,"Ht. 6-10"" This little plant does very nicely in windowboxes and hanging baskets. The color combination on the flower is quite catching and will be nice in mixes. New offering in 2010.",nan,nan,nan,blank.jpg
5973,False,Calibrachoa,Superbells Apricot Punch,Apricot,False,6.0,"Ht. 6-10"" This little plant does very nicely in windowboxes and hanging baskets. The color combination on the flower looks to be very similar to ""Tequlia Sunrise"", but we shall see. New offering in 2010.",nan,nan,nan,blank.jpg
5974,False,Coleus,Oscar,Red,False,6.0,"Ht. 24-36"" Large chartreuse ruffled edge with reddish orange center. New offering here in 2011.",nan,nan,nan,blank.jpg
5975,False,Diascia,Flirtation Orange,Orange,False,6.0,"Ht. 8"" This plant blooms early in the spring and looks nice in containers.",nan,nan,nan,blank.jpg
5976,False,Diascia,Flirtation Pink,Pink,False,6.0,"Ht. 8"" This plant blooms early in the spring and looks nice in containers.",nan,nan,nan,blank.jpg
5977,False,Nemesia,Sunsatia Lemon,Yellow,False,6.0,"Ht. 10"" This variety seems to hold up well throughout the season in mixed containers.",nan,nan,nan,blank.jpg
5978,True,Petunia,Supertunia Bordeaux,Pinkish Purple,False,6.0,"Vigorous trailing habit. Thrives in full sun, low maintenance plant with purple flowers. New color offering here in 2011.",nan,nan,nan,sun.jpg
5979,True,Petunia,Supertunia Pretty Much Picasso,Magenta/ Chartreuse,False,6.0,"Vigorous trailing habit. Thrives in full sun, low maintenance plant, with a shocking flowers. New color offering here in 2011.",nan,nan,nan,sun.jpg
5980,False,Cordyline terminalis,Chocolate Queen,nan,False,6.0,"Ht. 24"" This plant forms an upright stalk of wide variegated leaves striped heavily with cream and white. New offering here in 2011.",nan,nan,nan,blank.jpg
5981,False,Amsonia,Blue Ice,Blue,False,7.0,"Ht. 16"" This plant grows into a dense mass, much like a small shrub. It blooms in the spring and colors up beautifully in the fall.",nan,nan,nan,blank.jpg
5982,False,Convallaria majalis,Bordeaux,White,False,7.0,"Ht. 8"" This plant is a new varitey offering here in 2011. It is said to be morefloriferous, each stem bearing an average of 8-12 bells compared to 6-8 bells on C. majalis. The tulip-like foliage is also reported to be darker green and more rounded",nan,nan,nan,blank.jpg
5983,False,Athyrium filix-femina,Frizelliae,nan,False,7.0,"Ht 12-18""  This is a very distinctive native fern. It has very crinkly foliage that everyone is going to want to touch.",nan,nan,nan,blank.jpg
5984,False,Hemerocallis,Nosferatu,Purple,False,7.0,"Ht. 26"" This is a semi-evergreen tetraploid type. It has huge purple flowers with a chartreuse throat.",nan,nan,nan,blank.jpg
5985,False,Hemerocallis,Pumpkin Festival,Peach,False,7.0,"Ht. 20"" This peachy coloered day-lily blooms early.",nan,nan,nan,blank.jpg
5986,False,Hosta,Empress Wu,White,False,7.0,Ht. 3-4' This plant gets big so give it some space. Dark green foliage.,nan,nan,nan,blank.jpg
5987,False,Hosta,First Frost,Lavender,False,7.0,"Ht. 16"" This a varigated hosta that holds up well throughout the season. The leaves have blue centers and yellowy edges.",nan,nan,nan,blank.jpg
5988,False,Pansy,Matrix Rose,Rose,False,6.0,nan,nan,nan,nan,blank.jpg
5990,False,Scaevola,Topaz,Soft Pink,False,6.0,nan,Great for filler in combinations.,nan,nan,blank.jpg
5991,False,Petunia,Sweet Sunshine Nostalgia,Yellow,False,6.0,nan,Ugly,nan,nan,blank.jpg
5993,False,Calibrachoa,Mixed,Mixed,False,6.0,nan,Mixed varieties that we have that we mixed to use in baskets,nan,nan,blank.jpg
5994,False,Onion,Mixed,"Red, White and Yellow",False,8.0,nan,"Mixed red, white, and yellow",nan,nan,blank.jpg
5995,False,Epemedium,Orange Queen,Orange,False,7.0,"Barrenwort are superb shade garden plants, excellent for edging or groundcover in well-drianed areas, and deserving much wider use in our gardens.",nan,nan,nan,blank.jpg
5996,False,Hemerocallis,Wild & Wonderful,Pink,False,7.0,"Ht. 24-36"" This plant reblooms and has very pretty flowers. The tip of the flower is salmon pink, which moves to red and then to a chartreuse yellow center.",nan,nan,nan,blank.jpg
5997,False,Iris germanica,Victoria Falls,Blue,False,7.0,"Ht. 38-40"" This plant is drought tolerant, blooms early in the spring and then again sometime in the early fall. Gorgeous blue flowers.",nan,nan,nan,part-sun_sun.jpg
5998,False,Dahlia,Purple Gem,Purple,False,6.0,This dahlia has a cactus type purple flower and does not require pinching.,nan,nan,nan,blank.jpg
5999,False,Corydalis flexuosa,China Blue,Blue,False,7.0,"Ht. 18"" A spectacular plant with fragrant, light blue flowers and glaucous, finely cut foliage. Best in a moist location.",nan,nan,nan,blank.jpg
6000,False,Chasmanthium latifolium,"""Northern Sea Oats""",nan,False,7.0,Ht. 2-5' This plant is a nice clup forming grass with a profusion of delicate blooms.,nan,nan,nan,blank.jpg
6001,False,Trillium gradiflorum,"""White Stinking Benjamin""",White,False,7.0,"A gorgeous native, propogated locally and legally at Van Burkem Nursery and offered here for the first time in 2011!",nan,nan,nan,blank.jpg
6002,False,Peony,Koukamon,Burgundy,False,7.0,A gorgeous burgundy black tree peony.,nan,nan,nan,blank.jpg
6003,False,Peony,Bartzella Itoh,Yellow,False,7.0,"Very large, bright yellow double blossoms stand above the lush, dark green, deeply dissected foliage. Flowers have a pleasant, slightly spicy scent.",nan,nan,nan,blank.jpg
6004,False,Campsis radicans,Flamenco,Red,False,7.0,"Ht. 30'  deciduous climbing vine that is easy to grow and an American native. Attractive to hummingbirds, butterflies and bees, this would be a great addition to a butterfly garden. Will cling to garden structures and will grow rampantly in full sun or partial shade. Will grow in any average soil. Prune back to a few buds in the early spring, as flower buds form on new growth.",nan,nan,nan,blank.jpg
6005,False,Astrantia,Abbey Road,Purple,False,7.0,"Ht. 24"" The most vigourus of all the Astrantias. Most happy in well drained soils.",nan,nan,nan,blank.jpg
6006,False,Astrantia,Star of Fire,Purple,False,7.0,"Ht. 30"" Great for well drained areas. Astrantias are flowers that reward those who stroll slowly and look carefully, They are probably one of my all time favorites.",nan,nan,nan,blank.jpg
6007,False,Astrantia,Star of Billions,White,False,7.0,"Ht. 30"" Great for well drained areas. Astrantias are flowers that reward those who stroll slowly and look c",nan,nan,nan,blank.jpg
6008,False,Iris siberian,Sky Wings,Blue,False,7.0,"Ht. 24-36"" This plant tolerates a range of soil conditions. It blooms a nice a baby blue in the spring.",nan,nan,nan,blank.jpg
6009,False,Nigella hispanica,African Bride,White,False,6.0,Ht. 3' This plant has gorgeous flowers for cuts and even more interesting dark seed pods.,nan,nan,nan,sun.jpg
6010,False,Meconopsis betonicifolia,nan,Blue,False,7.0,"Ht. 3' This is not the easiest plant to grow, but it is quite possibly one of the most beautiful blue flowers on the planet. Definitely worth a try is rich woodland soil. Moist with perfect drainage. Ready- Set- Wait.",nan,nan,nan,blank.jpg
6011,False,Meconopsis grandis,Himalayan Blue Poppy,Blue,False,7.0,"Ht. 3' This plant is tricky to establish, but we believe that it is worth a try. It has a gorgeous blue flower, which I quite literally dream about.",nan,nan,nan,blank.jpg
6012,False,Papaver somniferum,Giganteum,nan,False,6.0,Ht. 4' This plant has gorgeous flowers with very onamental seed pods.,nan,nan,nan,sun.jpg
6013,True,Lithops aizoaceae,"""Living Stones""",nan,False,6.0,"These little guys and gals are quite happy on windonsills in drafty old farmhouses. They do not like to be overwatered at all. 2011 is the first year we are trying them from seed. Let's hope it works, because the kids and the kids at heart are going to love them.",nan,nan,nan,sun.jpg
6014,True,Cosmos,Psyche,White,False,6.0,"Ht. 36"" Excellent cut-flowers. Semi-double in form on strong stems. A cottage garden favorite.",nan,nan,nan,sun.jpg
6015,False,Foeniculum vulgare,Florence,nan,False,6.0,"Ht. 36"" Green Fennel is great for salads, drinks and fish dishes.",nan,nan,nan,blank.jpg
6016,False,Verbena bonariensis,Buenos Aires,Purple,False,6.0,"Ht. 36"" Self-sows, blooms first year.",nan,nan,nan,blank.jpg
6017,False,Angelica archangelica,"""Wild Pasnip""",White,False,7.0,"Ht. 48"" Used for cooking, very aromatic leaves. Nice structure for back of the boder. New offering here in 2011.",nan,nan,nan,blank.jpg
6019,False,Delphinium belladonna,Casablanca,White,False,7.0,"Ht. 50""  No need to stake this gorgeous white Delphinum with local rave reviews.",nan,nan,nan,sun.jpg
6020,False,Geum flora plena,Double Bloody Mary,Burgundy,False,7.0,"Ht. 18"" Double burgundyflowers.",nan,nan,nan,part-sun_sun.jpg
6022,False,Polemonium foliossima,Blue Master,Blue,False,7.0,"Ht. 30"" Considered the best overall ""Jacobs Ladder"" Bright blue flowers with orange stamens.",nan,nan,nan,pt-sun_shade.jpg
6023,False,Sanguisorba tenuifolia,nan,White,False,7.0,"Ht. 36"" Nice grey-green foliage adorned with white flowers.",nan,nan,nan,blank.jpg
6024,False,Gaillardia grandiflora,Mesa Yellow,Yellow,False,7.0,"Ht. 16"" This plant is easy to grow and attracts butterflies.",nan,nan,nan,blank.jpg
6025,False,Gomphrena,Fireworks,Purple,False,6.0,"Ht. 48"" A long lasting cut-flower. Very drought tolerant.",nan,nan,nan,sun.jpg
6026,False,Gomphrena,Strawberry Fields,Red,False,6.0,"Ht. 26"" Great cut-flower. Free-flowering with strong stems.",nan,nan,nan,sun.jpg
6027,False,Salvia macrophylla,Purple Undersides,Blue,False,6.0,"Ht. 6' Large green leaves with purple undersides. ""Vigouros and impressive.""",nan,nan,nan,sun.jpg
6028,False,Savia raymondii,nan,Red,False,6.0,Ht. 4-5' We are trying this variety in honor of my brother Raymond. We shall see if it is allowed back here in 2012.,nan,nan,nan,blank.jpg
6029,False,Streptanthus albidus,nan,Pink,False,6.0,"Ht. 30"" This plant is said to be a cinch to grow. Drought tolerant, very floriferous and loved by butterflies.",nan,nan,nan,sun.jpg
6030,False,Asclepias,Oscar,White,False,6.0,Ht. 5'  Awesome seed pods!,nan,nan,nan,blank.jpg
6031,False,Ammi majus,Black Knight,Purple,False,6.0,"Ht. 42""Ammi Black Knight or False Queen Anne's Lace is prized for its smokey mauve lacy umbel flowers by floral artists and cottage gardeners alike. It produces sturdy stems with fine, feathery, fern-like foliage topped with 2""-3"" blooms.",nan,nan,nan,sun.jpg
6032,True,Lisianthus,Cinderella Lime,Green,False,6.0,"Ht. 34"" Double flowers on nice upright stems. New color offering here in 2011.",nan,nan,nan,sun.jpg
6033,False,Solanum integrifolium,"""Pumpkin On A Stick""",Purple,False,6.0,"Ht. 3' Well branched plants, awesome decoration for fall.",nan,nan,nan,sun.jpg
6034,False,Zinnia,Queen Lime,Chartreuse,False,6.0,"Ht. 24-30"" A sister to ""Queen Red Lime"".",nan,nan,nan,sun.jpg
6035,False,Primula waltonii,nan,Violet,False,7.0,"Ht. 16"" Nodding purple flowers held high above foliage. Summer blooming and beautiful.",nan,nan,nan,blank.jpg
